Probeset	ART_0dpi_1	ART_0dpi_2	ART_0dpi_3
Mtr.48863.1.S1_at	9.10167	7.50839	9.63065
Mtr.48864.1.S1_at	122.229	115.458	123.234
Mtr.48865.1.S1_s_at	10.4155	8.81052	8.2004
Mtr.48866.1.S1_at	7.02807	9.06239	7.08991
Mtr.48867.1.S1_at	8.61067	7.16898	7.03191
Mtr.48868.1.S1_at	1898.3	2222.66	2514.83
Mtr.48869.1.S1_at	8740.42	7560.93	7209.56
Mtr.4887.1.S1_at	10.1237	7.48063	9.6597
Mtr.48870.1.S1_at	14.2464	9.32787	13.9572
Mtr.48871.1.S1_at	356.819	334.658	329.355
Mtr.48872.1.S1_at	26.9582	27.5532	24.529
Mtr.48873.1.S1_s_at	671.639	821.686	765.369
Mtr.48874.1.S1_at	369.398	411.648	452.296
Mtr.48875.1.S1_at	15.8386	8.80088	13.643
Mtr.48875.1.S1_s_at	12.519	11.0859	12.5783
Mtr.48876.1.S1_at	6.5173	6.79229	6.12745
Mtr.48877.1.S1_at	6.39243	8.45088	7.4162
Mtr.48878.1.S1_at	8.70152	9.7189	12.742
Mtr.48879.1.S1_at	9.61978	9.66194	9.64044
Mtr.4888.1.S1_at	12.1742	10.1886	9.15273
Mtr.48880.1.S1_at	182.874	171.073	193.414
Mtr.48880.1.S1_s_at	181.821	167.891	124.342
Mtr.48881.1.S1_at	24.8672	23.1112	14.0765
Mtr.48882.1.S1_at	237.116	252.361	236.882
Mtr.48883.1.S1_x_at	4.61752	5.09403	5.50866
Mtr.48884.1.S1_at	6.35972	6.7901	7.82708
Mtr.48885.1.S1_at	6.40188	5.7231	7.43091
Mtr.48886.1.S1_at	8.50538	7.71284	10.5347
Mtr.48888.1.S1_at	15.7032	14.2974	11.7865
Mtr.48889.1.S1_at	955.921	827.327	726.249
Mtr.4889.1.S1_at	6.35452	6.14981	6.03336
Mtr.48891.1.S1_s_at	43.2707	55.1425	34.9745
Mtr.48892.1.S1_at	8.88282	6.46775	7.21259
Mtr.48893.1.S1_at	10.488	10.899	9.70236
Mtr.48894.1.S1_x_at	10.1745	8.03274	9.4575
Mtr.48895.1.S1_s_at	255.172	180.251	207.011
Mtr.48896.1.S1_at	15.3532	11.7327	11.0199
Mtr.48897.1.S1_s_at	9.2642	6.81801	7.6687
Mtr.48898.1.S1_s_at	12.5578	10.8961	11.5935
Mtr.48899.1.S1_at	113.474	196.181	261.576
Mtr.489.1.S1_at	353.246	273.408	247.875
Mtr.4890.1.S1_at	207.193	315.007	303.939
Mtr.48900.1.S1_at	8.61927	6.71698	8.28877
Mtr.48901.1.S1_at	62.7153	38.8045	56.3949
Mtr.48902.1.S1_at	9.35921	10.3748	9.80822
Mtr.48903.1.S1_at	7.36541	6.44094	6.83229
Mtr.48905.1.S1_at	8.63936	6.85809	8.76509
Mtr.48906.1.S1_at	5.44763	6.74832	7.21259
Mtr.4891.1.S1_at	8.49267	8.08438	9.29537
Mtr.48910.1.S1_s_at	7.33376	6.91528	7.07259
Mtr.48911.1.S1_at	287.977	262.928	282.523
Mtr.48912.1.S1_s_at	6.5472	6.89899	7.61175
Mtr.48913.1.S1_at	9.09682	9.00619	7.03761
Mtr.48914.1.S1_at	6.90312	6.30181	5.95918
Mtr.48914.1.S1_x_at	5.18102	6.60589	5.73548
Mtr.48915.1.S1_x_at	6.12201	5.82091	5.78881
Mtr.48916.1.S1_at	14.1092	13.1745	14.5587
Mtr.48917.1.S1_at	8.24414	8.10381	8.02213
Mtr.48918.1.S1_at	8.75369	7.82554	8.1681
Mtr.4892.1.S1_at	240.343	171.167	175.52
Mtr.48920.1.S1_at	6.27109	6.30196	6.32245
Mtr.48921.1.S1_at	7.00461	7.32271	7.60283
Mtr.48922.1.S1_s_at	14.8192	14.0958	9.48737
Mtr.48924.1.S1_at	1707.12	2372.35	2597.19
Mtr.48925.1.S1_at	1590.08	2171.06	1829.51
Mtr.48926.1.S1_x_at	137.868	42.3791	9.9376
Mtr.48927.1.S1_at	6.46211	6.14179	8.08886
Mtr.48928.1.S1_at	7.41247	6.85809	7.67593
Mtr.4893.1.S1_at	299.193	322.58	327.977
Mtr.48930.1.S1_at	63.1385	58.8885	46.4437
Mtr.48932.1.S1_at	78.3295	61.8234	96.7665
Mtr.48933.1.S1_at	6.16365	5.74851	5.84756
Mtr.48934.1.S1_at	7.55228	8.04594	7.46797
Mtr.48935.1.S1_at	7.61329	8.41487	9.07093
Mtr.48936.1.S1_at	7.88769	7.84595	10.8506
Mtr.48937.1.S1_at	40.7221	48.0488	21.8004
Mtr.4894.1.S1_at	22.5429	18.4967	22.0271
Mtr.48940.1.S1_at	648.085	675.878	586.366
Mtr.48941.1.S1_at	11.2582	10.6422	13.209
Mtr.48942.1.S1_at	20.4457	17.5884	17.8017
Mtr.48943.1.S1_at	20.0836	17.0181	16.5251
Mtr.48944.1.S1_s_at	11.5282	10.158	12.1984
Mtr.48945.1.S1_at	14.297	19.869	15.7459
Mtr.48945.1.S1_s_at	158.937	177.631	185.035
Mtr.48946.1.S1_at	3453.76	4053.55	4288.17
Mtr.48947.1.S1_at	20.2014	9.26843	6.78336
Mtr.48947.1.S1_x_at	20.6032	18.4954	6.42319
Mtr.48948.1.S1_at	578.353	610.499	610.401
Mtr.48949.1.S1_at	159.185	171.684	228.696
Mtr.4895.1.S1_at	7.19545	6.25681	7.42162
Mtr.48950.1.S1_at	66.942	67.3041	63.0985
Mtr.48951.1.S1_at	563.89	477.134	384.344
Mtr.48952.1.S1_at	12.5443	12.3942	18.357
Mtr.48952.1.S1_s_at	12.4577	9.44926	8.19756
Mtr.48953.1.S1_at	31.4397	16.8113	21.0031
Mtr.48954.1.S1_at	331.99	390.467	374.532
Mtr.48955.1.S1_at	263.528	291.569	254.63
Mtr.48956.1.S1_at	10.8348	10.028	12.0578
Mtr.48957.1.S1_at	13.0096	6.55162	5.80462
Mtr.48957.1.S1_x_at	7.76946	6.3156	6.3599
Mtr.48958.1.S1_at	343.968	343.563	325.877
Mtr.48959.1.S1_at	27.4673	29.5103	24.8587
Mtr.4896.1.S1_at	14.9895	10.0319	10.8274
Mtr.48960.1.S1_at	436.715	395.039	366.166
Mtr.48961.1.S1_at	8.26167	7.67139	8.07928
Mtr.48962.1.S1_at	5.98147	6.44649	6.09788
Mtr.48962.1.S1_x_at	5.91521	6.35681	5.41664
Mtr.48963.1.S1_at	7.77243	6.21158	7.52952
Mtr.48965.1.S1_s_at	1159.85	1370.03	1450.31
Mtr.48966.1.S1_at	7.99567	7.14966	8.65343
Mtr.48967.1.S1_at	6.16365	5.95046	6.65637
Mtr.48968.1.S1_at	190.529	323.062	307.051
Mtr.48969.1.S1_at	8.23733	8.95774	9.15038
Mtr.4897.1.S1_at	388.622	292.319	312.093
Mtr.48970.1.S1_at	4873.44	5234.91	5394.13
Mtr.48971.1.S1_at	221.998	179.554	168.316
Mtr.48974.1.S1_s_at	7.09102	6.19347	6.17136
Mtr.48975.1.S1_at	10.4149	7.19076	6.72549
Mtr.48976.1.S1_s_at	16.5848	38.5765	36.9324
Mtr.48977.1.S1_at	9.56804	7.48712	9.03883
Mtr.48978.1.S1_at	9.32389	10.9597	10.91
Mtr.48979.1.S1_at	31.189	45.8319	36.6612
Mtr.48979.1.S1_s_at	410.892	392.075	365.479
Mtr.4898.1.S1_at	8.77211	8.13061	12.8186
Mtr.48980.1.S1_at	6.379	6.82033	5.9887
Mtr.48981.1.S1_at	9.80362	8.88294	7.97776
Mtr.48982.1.S1_at	16.7661	21.2969	16.2457
Mtr.48983.1.S1_s_at	8.61761	8.97328	10.9298
Mtr.48984.1.S1_at	6.71851	5.67983	6.55559
Mtr.48985.1.S1_at	1987.82	2609.87	2912.91
Mtr.48986.1.S1_at	7.76946	7.54813	10.2808
Mtr.48987.1.S1_at	9.04343	7.22802	7.79178
Mtr.48989.1.S1_at	12.9421	16.0803	19.4742
Mtr.4899.1.S1_at	24.0313	17.0223	18.3152
Mtr.48990.1.S1_s_at	10.2072	11.7654	12.1709
Mtr.48991.1.S1_s_at	45.5684	36.5521	43.7572
Mtr.48992.1.S1_x_at	8.2229	6.18839	6.41951
Mtr.48993.1.S1_at	16.1193	12.7922	15.0853
Mtr.48994.1.S1_at	4794.61	6154.96	6060.77
Mtr.48996.1.S1_at	16.8379	34.2495	24.3961
Mtr.48998.1.S1_at	665.51	661.446	604.606
Mtr.48999.1.S1_at	8.52364	6.35681	8.05799
Mtr.49.1.S1_at	7.76807	9.66804	9.55452
Mtr.490.1.S1_x_at	6.52039	5.5099	6.12584
Mtr.4900.1.S1_at	147.788	197.255	152.447
Mtr.49000.1.S1_s_at	370.214	324.328	293.614
Mtr.49001.1.S1_at	735.971	746.443	772.903
Mtr.49002.1.S1_at	11.7619	13.1654	9.18965
Mtr.49003.1.S1_at	12.4283	8.56119	11.1847
Mtr.49004.1.S1_at	10.82	8.41294	12.9728
Mtr.49005.1.S1_at	7.22534	9.72341	6.90037
Mtr.49006.1.S1_at	7.77185	5.95716	6.83229
Mtr.49007.1.S1_s_at	215.396	287.799	261.132
Mtr.49008.1.S1_at	89.056	122.786	108.462
Mtr.49008.1.S1_x_at	107.603	103.74	95.5347
Mtr.49009.1.S1_x_at	10.0606	8.90071	12.1495
Mtr.4901.1.S1_at	6.94157	6.87196	7.3097
Mtr.49011.1.S1_at	715.485	709.201	716.739
Mtr.49012.1.S1_at	96.0726	128.315	105.05
Mtr.49013.1.S1_at	62.5256	66.5267	78.1831
Mtr.49014.1.S1_at	682.781	699.595	748.548
Mtr.49015.1.S1_at	199.453	136.691	162.933
Mtr.49016.1.S1_at	14.5918	10.9193	10.7373
Mtr.49018.1.S1_at	349.578	250.853	231.644
Mtr.49019.1.S1_at	6221.64	9695.22	9853.46
Mtr.4902.1.S1_at	11.3775	14.2058	13.7056
Mtr.49021.1.S1_at	8.56087	9.73466	11.9208
Mtr.49021.1.S1_x_at	8.57217	8.58066	7.73878
Mtr.49023.1.S1_at	13.3933	10.1373	13.5091
Mtr.49024.1.S1_at	8.27431	7.70714	9.04501
Mtr.49025.1.S1_at	52.6488	50.5948	43.1422
Mtr.49026.1.S1_s_at	124.852	264.821	205.577
Mtr.49027.1.S1_s_at	112.37	138.804	106.95
Mtr.49028.1.S1_at	15.1789	12.4282	15.4362
Mtr.49029.1.S1_at	1202.25	1091.33	1141.4
Mtr.4903.1.S1_at	7.3587	9.31193	7.01523
Mtr.49030.1.S1_at	971.127	1047.33	1044.44
Mtr.49031.1.S1_at	206.962	259.388	289.599
Mtr.49031.1.S1_s_at	462.176	432.882	426.972
Mtr.49032.1.S1_at	8.48667	7.22156	6.48722
Mtr.49033.1.S1_s_at	608.817	668.616	674.979
Mtr.49035.1.S1_at	15.0233	12.3763	16.4456
Mtr.49037.1.S1_x_at	10.0124	8.62582	8.15035
Mtr.49038.1.S1_s_at	46.7783	27.5058	34.3772
Mtr.49039.1.S1_s_at	52.8578	53.4251	41.6832
Mtr.4904.1.S1_at	143.911	122.404	70.0496
Mtr.49040.1.S1_at	8.6818	8.53036	8.48331
Mtr.49041.1.S1_at	160.616	211.743	217.972
Mtr.49042.1.S1_at	6.63276	6.72525	9.07093
Mtr.49043.1.S1_x_at	5.27648	5.99763	6.83229
Mtr.49044.1.S1_at	28.5244	71.9636	71.1063
Mtr.49045.1.S1_s_at	10.1267	11.59	11.6461
Mtr.49046.1.S1_at	19.8996	13.9027	12.4778
Mtr.49047.1.S1_at	610.786	587.784	580.274
Mtr.49048.1.S1_s_at	9.09556	8.04921	9.6597
Mtr.49049.1.S1_at	6.09709	7.69798	7.1109
Mtr.4905.1.S1_at	32.2189	39.4728	46.6903
Mtr.49050.1.S1_at	78.1836	92.3945	89.206
Mtr.49051.1.S1_at	9.64694	9.23242	8.45274
Mtr.49052.1.S1_at	19.6508	15.452	18.7542
Mtr.49053.1.S1_at	212.509	214.939	230.27
Mtr.49053.1.S1_s_at	106.9	139.737	129.678
Mtr.49054.1.S1_at	377.707	183.355	227.926
Mtr.49054.1.S1_x_at	47.0073	22.3061	18.474
Mtr.49055.1.S1_at	59.4073	50.6039	46.3698
Mtr.49055.1.S1_s_at	210.434	166.987	151.422
Mtr.49056.1.S1_at	5.8468	5.8586	5.44359
Mtr.49057.1.S1_at	7.30964	6.47164	7.68969
Mtr.49058.1.S1_at	8.34414	8.74335	7.68994
Mtr.49059.1.S1_at	35.0285	38.314	29.8681
Mtr.4906.1.S1_s_at	1836.32	2769.13	2735.3
Mtr.49060.1.S1_at	13.1339	11.7252	10.1099
Mtr.49061.1.S1_s_at	8.93598	9.29556	7.61613
Mtr.49062.1.S1_at	51.6897	46.9572	42.203
Mtr.49063.1.S1_s_at	8.48237	8.46941	7.4571
Mtr.49064.1.S1_at	7.57632	7.34575	8.86021
Mtr.49065.1.S1_at	6.00922	6.4245	6.84265
Mtr.49066.1.S1_at	78.837	75.1441	91.5563
Mtr.49067.1.S1_at	122.917	163.815	142.093
Mtr.49068.1.S1_at	112.986	92.5113	83.5094
Mtr.49069.1.S1_at	34.658	48.4685	45.4449
Mtr.49069.1.S1_s_at	127.875	128.309	148.452
Mtr.4907.1.S1_at	9.28086	7.55783	7.75407
Mtr.49071.1.S1_at	14.0509	22.4124	20.7553
Mtr.49072.1.S1_at	9.83705	9.18193	8.70814
Mtr.49073.1.S1_at	9.53632	6.66433	7.51014
Mtr.49074.1.S1_at	191.289	197.523	240.954
Mtr.49075.1.S1_at	44.4594	71.172	83.5824
Mtr.49076.1.S1_at	19.488	28.0265	25.1051
Mtr.49078.1.S1_at	6.12139	5.43059	6.01849
Mtr.49079.1.S1_at	237.152	305.254	291.628
Mtr.4908.1.S1_at	9.85352	12.2804	10.423
Mtr.49080.1.S1_at	6.27539	6.33998	6.5952
Mtr.49080.1.S1_x_at	5.91229	8.27742	6.88973
Mtr.49081.1.S1_at	30.6717	25.2424	22.9965
Mtr.49082.1.S1_at	8.43942	6.49112	7.40499
Mtr.49083.1.S1_at	9.85128	13.3059	11.0915
Mtr.49084.1.S1_at	5.87895	6.13332	7.44271
Mtr.49085.1.S1_at	7.77402	11.0665	13.129
Mtr.49086.1.S1_at	8.39595	6.98405	5.48668
Mtr.49087.1.S1_at	65.5716	66.5998	57.2581
Mtr.49088.1.S1_at	1073.69	1296.97	1233.82
Mtr.49089.1.S1_at	7.15443	7.11859	6.61869
Mtr.4909.1.S1_at	8.19844	8.0735	10.5347
Mtr.49090.1.S1_at	40.0783	66.6329	194.634
Mtr.49091.1.S1_at	306.278	292.332	280.412
Mtr.49092.1.S1_at	120.26	106.863	101.814
Mtr.49094.1.S1_at	9.61256	8.58995	8.54721
Mtr.49095.1.S1_at	1656.34	2109.45	2405.96
Mtr.49096.1.S1_at	10.618	10.899	13.8342
Mtr.49097.1.S1_at	8261.77	8876.14	9346.96
Mtr.49098.1.S1_at	310.134	240.209	195.562
Mtr.49099.1.S1_at	18.0021	19.5402	18.8229
Mtr.491.1.S1_at	10.5964	11.2515	9.78599
Mtr.4910.1.S1_at	7.20643	6.52646	6.18742
Mtr.49101.1.S1_at	433.525	332.869	344.679
Mtr.49102.1.S1_at	10.8319	9.16353	8.31771
Mtr.49103.1.S1_s_at	919.654	1016.67	971.521
Mtr.49104.1.S1_at	11.6754	12.8453	19.262
Mtr.49105.1.S1_at	15.634	18.37	13.0414
Mtr.49106.1.S1_at	1037.49	1222.28	1075.18
Mtr.49106.1.S1_s_at	2184.4	2453.02	2642.8
Mtr.49107.1.S1_at	477.779	446.547	425.755
Mtr.49108.1.S1_at	5.76009	5.8738	5.27295
Mtr.49109.1.S1_at	6.62048	6.72173	7.34583
Mtr.4911.1.S1_at	1062.05	1098.49	1121.38
Mtr.49110.1.S1_at	12.9007	8.33326	11.6964
Mtr.49111.1.S1_at	5.88516	6.72197	6.65637
Mtr.49112.1.S1_at	45.6501	34.7223	33.7003
Mtr.49114.1.S1_at	17.2686	19.4613	19.77
Mtr.49115.1.S1_at	65.1169	57.1281	55.7253
Mtr.49116.1.S1_at	6.24243	5.51272	7.62064
Mtr.49117.1.S1_at	41.7607	25.2893	21.2224
Mtr.49118.1.S1_at	11.2731	7.93899	8.74022
Mtr.49119.1.S1_at	834.589	708.866	677.177
Mtr.4912.1.S1_at	13.6756	10.2961	13.2977
Mtr.4912.1.S1_s_at	174.072	204.118	226.596
Mtr.49120.1.S1_s_at	669.911	787.731	738.884
Mtr.49121.1.S1_at	18.1939	17.4037	18.129
Mtr.49122.1.S1_at	7.33376	7.78776	9.0128
Mtr.49123.1.S1_at	1478.13	1105.02	1675.2
Mtr.49124.1.S1_at	444.433	489.782	529.812
Mtr.49125.1.S1_at	4408.84	3968.25	3925.02
Mtr.49126.1.S1_at	219.203	286.746	279.635
Mtr.49127.1.S1_at	12.1421	9.90979	8.81841
Mtr.49128.1.S1_at	7.70147	8.23153	6.87175
Mtr.49129.1.S1_s_at	287.092	313.085	352.628
Mtr.4913.1.S1_at	210.967	191.978	169.624
Mtr.49130.1.S1_at	7.42112	7.22802	8.9471
Mtr.49132.1.S1_at	248.866	201.507	167.454
Mtr.49133.1.S1_at	440.625	443.415	509.797
Mtr.49134.1.S1_at	11.0964	14.8788	13.0528
Mtr.49135.1.S1_at	8.65704	7.39863	5.95405
Mtr.49135.1.S1_a_at	7.15364	6.90833	6.24335
Mtr.49136.1.S1_at	20.6017	23.3092	25.3474
Mtr.49137.1.S1_at	9.73942	9.68576	10.1379
Mtr.49138.1.S1_at	6.66931	6.425	6.14793
Mtr.49139.1.S1_at	32.6968	18.6276	18.3052
Mtr.4914.1.S1_at	1096.78	831.349	764.966
Mtr.49141.1.S1_at	6.7183	6.29343	6.32245
Mtr.49142.1.S1_at	242.164	258.647	248.044
Mtr.49142.1.S1_s_at	648.501	595.557	621.396
Mtr.49143.1.S1_at	7.12238	6.7543	7.78142
Mtr.49144.1.S1_at	5.40668	5.90256	6.01616
Mtr.49146.1.S1_at	9.29728	8.80124	8.70402
Mtr.49147.1.S1_at	7213.66	7240.1	7341.54
Mtr.49147.1.S1_x_at	5724.84	6043.29	5695.7
Mtr.49149.1.S1_at	239.66	362.687	361.768
Mtr.4915.1.S1_at	6.57739	5.44449	6.32245
Mtr.49151.1.S1_at	45.9187	61.649	41.6959
Mtr.49152.1.S1_s_at	9.36849	10.0115	9.84693
Mtr.49153.1.S1_at	10.6551	12.3267	9.28702
Mtr.49154.1.S1_at	19.972	15.3646	14.7579
Mtr.49155.1.S1_at	115.958	132.472	135.384
Mtr.49156.1.S1_at	8.94337	7.43942	10.0144
Mtr.49157.1.S1_at	7.78007	6.60024	6.50012
Mtr.49158.1.S1_at	7.86471	10.3503	8.8428
Mtr.49159.1.S1_x_at	18.8722	9.98001	14.2321
Mtr.4916.1.S1_at	7.18203	6.21145	5.53425
Mtr.49160.1.S1_at	37.2992	57.4092	31.3387
Mtr.49161.1.S1_at	404.314	410.497	419.396
Mtr.49161.1.S1_x_at	453.492	477.65	398.729
Mtr.49163.1.S1_at	6.32368	8.36136	7.28839
Mtr.49164.1.S1_at	35.2808	75.1076	87.7569
Mtr.49165.1.S1_at	65.9051	39.87	47.7597
Mtr.49166.1.S1_at	977.961	1123.11	1225.77
Mtr.49167.1.S1_at	44.8584	44.5416	41.1798
Mtr.49168.1.S1_at	131.375	76.3757	108.437
Mtr.49169.1.S1_at	8.99399	8.446	8.17656
Mtr.4917.1.S1_at	7.33376	9.07431	7.20367
Mtr.49170.1.S1_at	10.6322	10.4407	9.17798
Mtr.49171.1.S1_at	9.04941	10.5402	9.03368
Mtr.49172.1.S1_at	826.559	1168.77	1232.22
Mtr.49173.1.S1_at	7.14705	5.75853	6.86974
Mtr.49176.1.S1_at	58.5004	62.8702	62.6188
Mtr.49177.1.S1_at	12.519	11.1135	12.6303
Mtr.49178.1.S1_at	6.78945	5.59145	6.33467
Mtr.49179.1.S1_at	10.5392	13.4118	14.7717
Mtr.4918.1.S1_at	746.481	619.078	586.528
Mtr.49180.1.S1_at	710.059	924.639	1009.42
Mtr.49181.1.S1_at	9.02568	8.24215	7.94593
Mtr.49182.1.S1_at	13.1983	14.5655	13.0461
Mtr.49182.1.S1_x_at	18.704	12.7533	14.6578
Mtr.49184.1.S1_at	8.8164	8.73713	8.09814
Mtr.49185.1.S1_at	9.01694	6.96507	7.8028
Mtr.49186.1.S1_x_at	5.18777	5.75572	5.6302
Mtr.49187.1.S1_x_at	6.03575	5.6228	5.04863
Mtr.49188.1.S1_at	191.329	180.329	175.4
Mtr.49189.1.S1_at	10.3333	9.09043	8.55762
Mtr.4919.1.S1_at	7.28728	8.24445	8.05715
Mtr.49190.1.S1_at	100.523	96.328	97.2346
Mtr.49191.1.S1_at	17.7348	11.4149	10.1959
Mtr.49191.1.S1_x_at	13.3341	11.2187	7.86069
Mtr.49192.1.S1_at	295.333	315.532	348.196
Mtr.49193.1.S1_at	6.88546	6.95954	5.97495
Mtr.49194.1.S1_x_at	12.4239	15.5219	11.8514
Mtr.49196.1.S1_at	934.276	767.902	831.048
Mtr.49197.1.S1_at	7.14595	8.99521	9.69302
Mtr.49199.1.S1_at	857.442	665.43	610.35
Mtr.492.1.S1_at	384.74	483.011	411.405
Mtr.4920.1.S1_at	105.938	75.101	86.949
Mtr.49200.1.S1_at	389.905	596.177	571.048
Mtr.49201.1.S1_at	657.484	535.105	619.055
Mtr.49202.1.S1_at	403.685	369.027	327.975
Mtr.49203.1.S1_at	25.8652	24.5827	27.1887
Mtr.49204.1.S1_at	10.6986	11.2949	13.0256
Mtr.49205.1.S1_at	5.08259	7.63354	14.2881
Mtr.49205.1.S1_x_at	7.32483	7.20547	13.0229
Mtr.49206.1.S1_at	56.8163	77.6653	81.4435
Mtr.49207.1.S1_at	6.91087	7.52472	7.86643
Mtr.49209.1.S1_at	8.29765	6.43461	8.57059
Mtr.4921.1.S1_at	9.53892	7.01428	9.16791
Mtr.49210.1.S1_at	290.021	217.97	246.703
Mtr.49211.1.S1_at	15.8119	11.6098	12.2384
Mtr.49212.1.S1_at	239.654	390.488	371.544
Mtr.49212.1.S1_s_at	154.588	306.87	313.68
Mtr.49213.1.S1_at	7.93884	8.02251	9.36281
Mtr.49213.1.S1_x_at	12.6886	8.39631	7.83166
Mtr.49214.1.S1_at	370.609	426.362	407.217
Mtr.49216.1.S1_at	7.01751	7.34359	8.86108
Mtr.49217.1.S1_at	9.94546	11.0509	11.735
Mtr.49218.1.S1_at	10.7483	10.6422	10.7565
Mtr.49218.1.S1_x_at	10.1197	9.89106	10.3014
Mtr.49219.1.S1_s_at	233.498	212.562	224.778
Mtr.4922.1.S1_at	10.7915	7.06405	9.17325
Mtr.49220.1.S1_at	8.27173	7.62057	7.5988
Mtr.49221.1.S1_at	50.0341	42.1866	55.935
Mtr.49223.1.S1_at	76.5224	70.6588	55.109
Mtr.49224.1.S1_at	7.81536	6.07218	6.81093
Mtr.49225.1.S1_at	14.8321	12.589	16.816
Mtr.49227.1.S1_at	15.9981	12.1233	18.3026
Mtr.4923.1.S1_at	9.32302	9.10202	7.9493
Mtr.49230.1.S1_at	24.1823	49.889	44.2996
Mtr.49231.1.S1_at	5.86767	5.33038	5.76239
Mtr.49231.1.S1_x_at	6.96579	6.06607	5.48556
Mtr.49233.1.S1_at	7.25995	6.91646	7.18515
Mtr.49234.1.S1_at	274.536	316.975	315.095
Mtr.49236.1.S1_at	11.5133	7.92896	9.96628
Mtr.49236.1.S1_x_at	11.6726	11.0233	9.78181
Mtr.49237.1.S1_at	2609.99	2355.71	2684.63
Mtr.49238.1.S1_x_at	10.2998	8.9834	7.21976
Mtr.49239.1.S1_at	13.8003	11.6545	13.0414
Mtr.4924.1.S1_at	55.3221	52.4887	37.253
Mtr.49240.1.S1_s_at	5.53507	5.51272	4.67128
Mtr.49240.1.S1_x_at	6.16284	7.48249	8.06294
Mtr.49242.1.S1_at	21.0393	11.7895	13.2127
Mtr.49243.1.S1_at	10.1646	8.29075	9.5778
Mtr.49244.1.S1_at	19.5211	13.243	15.6858
Mtr.49245.1.S1_at	39.5855	21.1056	24.5622
Mtr.49246.1.S1_at	739.435	756.334	636.049
Mtr.49247.1.S1_at	10.6816	7.79551	8.40723
Mtr.49248.1.S1_at	36.1909	20.3835	25.6044
Mtr.49249.1.S1_s_at	631.648	671.079	562.609
Mtr.4925.1.S1_at	11.447	9.36293	11.768
Mtr.49250.1.S1_at	110.426	77.6982	85.5091
Mtr.49251.1.S1_at	267.588	258.487	232.571
Mtr.49252.1.S1_at	10.6043	8.3149	7.59466
Mtr.49253.1.S1_x_at	11.9776	9.32454	9.71642
Mtr.49254.1.S1_at	406.065	418.956	422.207
Mtr.49255.1.S1_at	10.3832	6.94209	7.68622
Mtr.49256.1.S1_at	72.5698	82.4631	49.07
Mtr.49257.1.S1_at	7579.97	10013	11199.6
Mtr.49258.1.S1_at	165.612	187.454	183.918
Mtr.49259.1.S1_at	5.32098	6.04751	7.27839
Mtr.4926.1.S1_at	6.32375	6.22945	6.47136
Mtr.49260.1.S1_at	56.1763	65.4971	48.8895
Mtr.49261.1.S1_at	17.7104	17.269	19.9148
Mtr.49262.1.S1_x_at	8.67903	8.65568	12.0931
Mtr.49263.1.S1_at	8.72159	7.00934	7.97804
Mtr.49264.1.S1_at	10.3244	11.2599	9.37762
Mtr.49265.1.S1_s_at	33.4438	25.8335	23.7153
Mtr.49267.1.S1_at	10.2179	7.87406	8.80866
Mtr.49268.1.S1_at	7.50188	6.27954	6.50362
Mtr.49269.1.S1_at	25.1653	46.4947	38.143
Mtr.4927.1.S1_at	6.63563	6.80486	6.39205
Mtr.49270.1.S1_at	136.8	85.5589	69.227
Mtr.49270.1.S1_x_at	64.7314	47.2725	23.4714
Mtr.49271.1.S1_at	8.22224	6.05217	6.65928
Mtr.49272.1.S1_at	767.568	880.751	1018.48
Mtr.49273.1.S1_at	13.6917	14.7597	16.227
Mtr.49274.1.S1_at	1683.78	2554.12	2309.69
Mtr.49275.1.S1_at	9.45378	9.48023	12.3363
Mtr.49276.1.S1_s_at	6.30925	6.80467	5.89715
Mtr.49277.1.S1_at	21.8329	33.3419	26.0286
Mtr.49278.1.S1_at	7.12002	7.07921	6.87599
Mtr.49279.1.S1_at	341.799	279.474	292.593
Mtr.4928.1.S1_at	6.93523	6.55083	6.36737
Mtr.49280.1.S1_at	11.7781	8.94218	8.49806
Mtr.49281.1.S1_at	9.1637	7.53807	10.404
Mtr.49282.1.S1_at	86.8939	59.7858	74.6789
Mtr.49283.1.S1_at	33.0576	28.1421	35.3395
Mtr.49284.1.S1_at	778.911	696.007	601.462
Mtr.49285.1.S1_at	7.24402	7.49292	7.73498
Mtr.49286.1.S1_at	9.95612	8.02569	9.19678
Mtr.49288.1.S1_at	7.61662	9.35295	7.13277
Mtr.4929.1.S1_at	315.64	328.451	357.594
Mtr.49290.1.S1_at	16.3321	11.6509	12.9534
Mtr.49292.1.S1_at	1086.65	1091	1183.63
Mtr.49293.1.S1_at	141.904	205.981	214.831
Mtr.49294.1.S1_at	8.40289	8.63148	9.43957
Mtr.49296.1.S1_at	347.285	367.929	317.256
Mtr.49297.1.S1_s_at	44.9754	58.2679	54.1164
Mtr.49298.1.S1_at	6.62048	6.11046	6.54187
Mtr.49299.1.S1_at	9.3541	8.85339	8.27832
Mtr.493.1.S1_at	9.64266	8.95912	7.83182
Mtr.4930.1.S1_at	8.0598	7.77338	8.50647
Mtr.49300.1.S1_at	9.35214	7.11911	7.49286
Mtr.49301.1.S1_s_at	129.069	121.167	106.284
Mtr.49302.1.S1_at	6.74604	5.45596	6.27087
Mtr.49302.1.S1_x_at	6.36078	7.20056	7.14826
Mtr.49303.1.S1_at	17.7079	17.2794	14.5418
Mtr.49304.1.S1_at	51.1772	97.4147	77.739
