Probeset	ART_00meristem_1	ART_00meristem_2	ART_00meristem_3
Mtr.4332.1.S1_at	10.5251	10.0133	11.144
Mtr.43320.1.S1_at	41.8123	30.3254	22.4667
Mtr.43321.1.S1_at	4816.96	4753.7	4328.94
Mtr.43322.1.S1_at	3009.34	2842.97	4238.61
Mtr.43322.1.S1_s_at	3606.19	3227.36	4971.49
Mtr.43323.1.S1_at	415.16	533.171	384.723
Mtr.43324.1.S1_s_at	390.987	500.472	394.429
Mtr.43325.1.S1_s_at	843.842	942.26	827.629
Mtr.43328.1.S1_at	106.27	115.839	112.683
Mtr.43329.1.S1_at	1105.22	1071.47	1003.74
Mtr.4333.1.S1_at	12.7377	10.7792	8.28772
Mtr.43330.1.S1_at	449.123	464.915	436.978
Mtr.43331.1.S1_at	291.233	279.393	230.32
Mtr.43332.1.S1_at	420.961	260.198	278.258
Mtr.43333.1.S1_at	1802.02	1718.52	1733.68
Mtr.43334.1.S1_at	407.464	384.106	324.237
Mtr.43335.1.S1_at	918.549	1215.63	1393.06
Mtr.43336.1.S1_at	1920.31	2028.89	1823.78
Mtr.43337.1.S1_at	5297.77	5041.85	4790.22
Mtr.43338.1.S1_at	23.3302	15.1073	15.9146
Mtr.43339.1.S1_at	1693.53	1722.6	1709.06
Mtr.4334.1.S1_at	9.62092	8.04826	9.01399
Mtr.43340.1.S1_at	3220.38	2939.72	2690.85
Mtr.43341.1.S1_at	1694.77	1847.27	1840.13
Mtr.43342.1.S1_at	151.143	275.613	369.001
Mtr.43343.1.S1_at	549.923	492.541	490.807
Mtr.43344.1.S1_at	3952.89	3876.01	3634.41
Mtr.43345.1.S1_at	1272.58	1135.67	1098.01
Mtr.43346.1.S1_at	259.377	406.616	540.945
Mtr.43347.1.S1_s_at	2764.4	2431.44	2595.14
Mtr.43348.1.S1_at	2722.86	2057.57	2046.84
Mtr.43349.1.S1_at	1022.81	1235.11	1326.31
Mtr.4335.1.S1_at	1639.37	1532.2	1409.61
Mtr.43350.1.S1_at	474.327	475.608	448.834
Mtr.43351.1.S1_at	91.6323	26.104	87.5885
Mtr.43352.1.S1_at	1903.23	1959.02	2031.72
Mtr.43353.1.S1_at	730.924	304.544	316.592
Mtr.43354.1.S1_at	174.571	174.928	176.033
Mtr.43355.1.S1_at	1289.58	1318.24	1137.28
Mtr.43356.1.S1_at	1602.37	1570.38	1542.56
Mtr.43357.1.S1_at	1763.57	1765.47	1651.39
Mtr.43358.1.S1_at	268.295	221.874	251.763
Mtr.43359.1.S1_at	2819.12	2444.13	2230.18
Mtr.4336.1.S1_at	1157.41	956.437	1066.22
Mtr.43360.1.S1_at	2502.42	2529.48	2049.05
Mtr.43361.1.S1_at	2975.28	2607.36	2232.32
Mtr.43362.1.S1_at	4511.53	4653.15	4653.2
Mtr.43363.1.S1_at	2032.83	1286.34	1377.01
Mtr.43364.1.S1_at	738.156	765.875	1029.75
Mtr.43365.1.S1_at	1139.3	1136.57	1181.58
Mtr.43366.1.S1_at	1990.02	1981.55	1822.35
Mtr.43367.1.S1_at	5555.28	5428.32	5433.3
Mtr.43368.1.S1_at	2016.74	2044.4	1937.15
Mtr.43369.1.S1_at	842.407	850.048	829.399
Mtr.4337.1.S1_at	98.1905	104.354	93.7563
Mtr.43370.1.S1_at	922.525	868.407	763.605
Mtr.43371.1.S1_at	622.612	1024.29	1021.19
Mtr.43372.1.S1_at	173.89	202.514	207.326
Mtr.43373.1.S1_at	15.1141	16.4477	12.7273
Mtr.43373.1.S1_s_at	1746.45	1783.76	1649.57
Mtr.43374.1.S1_at	2871.45	2805.91	2576.44
Mtr.43375.1.S1_at	305.442	273.976	235.012
Mtr.43376.1.S1_at	309.646	307.51	360.111
Mtr.43377.1.S1_at	2896.75	3098.58	2830.58
Mtr.43378.1.S1_at	1889.44	1674.34	1675.42
Mtr.43379.1.S1_at	1983.09	1980.13	1496.48
Mtr.4338.1.S1_at	10.6922	10.8467	9.21965
Mtr.43380.1.S1_s_at	265.301	272.995	309.775
Mtr.43381.1.S1_at	34.5034	57.6283	34.2882
Mtr.43382.1.S1_at	2174.08	1986.65	1888
Mtr.43383.1.S1_at	1835.36	1690.62	1816.21
Mtr.43384.1.S1_at	1527.14	1578.9	1537.51
Mtr.43385.1.S1_at	7.62667	11.4726	10.1109
Mtr.43386.1.S1_at	35.4926	11.1769	17.2424
Mtr.43387.1.S1_at	1077.57	1086.07	1095.76
Mtr.43388.1.S1_at	7264.38	6664.09	6231.76
Mtr.43389.1.S1_at	1748.09	1874.98	1779.71
Mtr.4339.1.S1_at	85.5768	88.2874	85.0383
Mtr.4339.1.S1_s_at	83.6292	70.7185	61.0118
Mtr.43390.1.S1_at	1197.13	918.022	1010.95
Mtr.43391.1.S1_at	752.817	671.055	828.531
Mtr.43392.1.S1_at	604.794	844.726	958.063
Mtr.43392.1.S1_s_at	881.974	1160.12	1142.22
Mtr.43393.1.S1_at	210.279	260.943	214.049
Mtr.43395.1.S1_at	101.915	135.731	116.244
Mtr.43395.1.S1_s_at	655.438	719.753	634.747
Mtr.43396.1.S1_at	903.396	904.42	928.969
Mtr.43397.1.S1_at	873.939	855.562	696.984
Mtr.43398.1.S1_at	2151.04	2399.49	2198.51
Mtr.43399.1.S1_at	1840.41	1864.78	2106.63
Mtr.434.1.S1_at	6.89106	6.95612	7.8242
Mtr.4340.1.S1_at	33.6706	20.5916	20.6099
Mtr.43400.1.S1_at	475.596	447.531	414.024
Mtr.43401.1.S1_at	11.1223	15.1651	13.7996
Mtr.43402.1.S1_at	434.997	439.143	353.162
Mtr.43403.1.S1_s_at	45.0192	50.5298	56.3394
Mtr.43404.1.S1_at	813.695	762.655	818.629
Mtr.43405.1.S1_at	902.848	842.507	678.121
Mtr.43407.1.S1_at	141.475	194.585	231.466
Mtr.43408.1.S1_at	1244.99	1178.2	1276.21
Mtr.43409.1.S1_at	75.9032	97.0741	107.164
Mtr.4341.1.S1_at	11.7376	11.9805	11.2383
Mtr.43410.1.S1_at	1716.05	1655.44	1344.94
Mtr.43411.1.S1_at	774.824	872.142	1043.98
Mtr.43412.1.S1_at	814.882	871.104	880.366
Mtr.43413.1.S1_at	10.9649	10.385	11.459
Mtr.43414.1.S1_at	530.298	489.818	458.351
Mtr.43415.1.S1_s_at	120.812	84.7391	56.6878
Mtr.43416.1.S1_at	2083.51	2297.93	2478.63
Mtr.43417.1.S1_at	547.711	910.653	897.908
Mtr.43418.1.S1_s_at	65.2643	113.8	109.677
Mtr.43419.1.S1_at	8.98377	8.34581	7.55286
Mtr.4342.1.S1_at	102.435	78.8376	81.0129
Mtr.43420.1.S1_at	530.036	539.731	550.555
Mtr.43421.1.S1_at	532.723	423.546	533.988
Mtr.43422.1.S1_at	132.399	24.8817	53.0816
Mtr.43423.1.S1_at	33.3615	44.6544	62.3403
Mtr.43424.1.S1_at	147.517	137.32	120.719
Mtr.43425.1.S1_at	936.585	1278.68	2209.07
Mtr.43426.1.S1_at	515.514	449.69	643.387
Mtr.43427.1.S1_at	756.45	795.827	836.034
Mtr.43428.1.S1_at	203.556	195.746	183.357
Mtr.43429.1.S1_at	387.895	380.244	412.858
Mtr.4343.1.S1_at	7.24918	10.392	7.59845
Mtr.43430.1.S1_at	1729.51	1647.96	1623.16
Mtr.43431.1.S1_at	1715.82	1667.41	1678.13
Mtr.43432.1.S1_at	1989.5	2027	2306.04
Mtr.43433.1.S1_at	80.8592	128.33	151.216
Mtr.43434.1.S1_at	548.226	536.065	524.204
Mtr.43435.1.S1_at	470.185	488.671	518.337
Mtr.43436.1.S1_at	2508.09	3092.89	2421.46
Mtr.43437.1.S1_at	1536.93	1483.28	1497.79
Mtr.43438.1.S1_at	971.05	912.123	933.019
Mtr.43439.1.S1_at	3631.71	2325.62	1924.06
Mtr.4344.1.S1_at	7.94779	10.5309	8.51593
Mtr.43440.1.S1_at	541.889	399.292	377.101
Mtr.43441.1.S1_at	1312.04	1254.63	1027.3
Mtr.43442.1.S1_at	57.0406	41.4403	43.2207
Mtr.43443.1.S1_at	1717.58	1817.41	1872.94
Mtr.43444.1.S1_at	1839.96	1857.57	1813.81
Mtr.43445.1.S1_at	8.82757	8.09538	8.08747
Mtr.43445.1.S1_s_at	492.819	463.803	422.456
Mtr.43446.1.S1_at	3497.27	3578.13	3253.8
Mtr.43447.1.S1_at	1917.6	1931.22	1794.64
Mtr.43448.1.S1_at	1835.17	1780.12	1883.62
Mtr.43449.1.S1_at	732.056	691.615	753.746
Mtr.4345.1.S1_at	7.24918	8.57532	7.22604
Mtr.43450.1.S1_at	445.581	482.89	479.383
Mtr.43451.1.S1_at	1598.82	1952.08	2137.98
Mtr.43452.1.S1_at	818.177	838.78	790.153
Mtr.43453.1.S1_at	25.9631	12.2255	20.1591
Mtr.43454.1.S1_at	1177.37	1093.3	1045.04
Mtr.43455.1.S1_at	403.74	596.672	607.73
Mtr.43456.1.S1_at	767.142	733.614	740.959
Mtr.43457.1.S1_s_at	582.073	582.803	486.168
Mtr.43458.1.S1_at	442.818	495.85	439.707
Mtr.43458.1.S1_s_at	1622.5	1719.07	1503.06
Mtr.43459.1.S1_at	1228.23	2009.16	1940.63
Mtr.4346.1.S1_at	7.14295	6.56069	6.98061
Mtr.43460.1.S1_at	756.656	773.649	727.408
Mtr.43461.1.S1_at	20.1891	32.9095	25.2041
Mtr.43462.1.S1_at	2256.85	2239	1797.23
Mtr.43463.1.S1_s_at	794.381	675.206	746.707
Mtr.43464.1.S1_at	4349.98	4061.37	4407.7
Mtr.43465.1.S1_at	127.976	21.2837	95.1929
Mtr.43466.1.S1_at	1513.41	1448.92	1735.69
Mtr.43467.1.S1_at	633.587	718.799	775.423
Mtr.43468.1.S1_at	60.2042	67.3722	56.2298
Mtr.43469.1.S1_at	1789.19	1929.88	1849.83
Mtr.4347.1.S1_s_at	4324.5	4234.96	4068.97
Mtr.43470.1.S1_at	16.1969	15.3023	12.6235
Mtr.43471.1.S1_at	10.1541	9.17149	8.97119
Mtr.43471.1.S1_s_at	874.347	1002.34	965.554
Mtr.43472.1.S1_at	3415.82	3533.55	3201.85
Mtr.43473.1.S1_at	1165.76	1184.2	1289.38
Mtr.43474.1.S1_at	21.7038	114.168	17.0369
Mtr.43474.1.S1_x_at	14.895	101.959	26.9773
Mtr.43475.1.S1_at	296.183	1120.56	266.804
Mtr.43476.1.S1_at	6.66258	9.87742	7.34082
Mtr.43477.1.S1_at	762.053	724.678	684.082
Mtr.43478.1.S1_at	753.647	958.924	1104.81
Mtr.43479.1.S1_at	713.628	593.044	608.471
Mtr.4348.1.S1_at	40.5629	53.73	41.3814
Mtr.43480.1.S1_at	448.934	500.401	468.387
Mtr.43481.1.S1_at	2329.82	2400.62	2497.56
Mtr.43482.1.S1_at	22.2994	26.0771	23.8724
Mtr.43482.1.S1_s_at	1238.49	1345.46	1374.68
Mtr.43483.1.S1_at	135.535	132.101	168.471
Mtr.43483.1.S1_s_at	470.485	445.763	515.138
Mtr.43484.1.S1_at	4201.81	3615.97	3265.21
Mtr.43485.1.S1_at	1831.89	1686.01	1463.32
Mtr.43486.1.S1_at	272.092	254.843	222.572
Mtr.43487.1.S1_at	881.399	974.318	1039.34
Mtr.43488.1.S1_at	80.7588	70.1141	74.8135
Mtr.43489.1.S1_at	2591.25	2254.03	2167.84
Mtr.4349.1.S1_at	6.56119	6.41393	6.34916
Mtr.43490.1.S1_at	2196.26	2133.04	2158.17
Mtr.43491.1.S1_at	189.752	178.903	163.057
Mtr.43492.1.S1_at	26.5914	62.8788	36.5547
Mtr.43493.1.S1_at	2083.76	2022.84	2280.59
Mtr.43494.1.S1_at	857.57	731.768	862.446
Mtr.43495.1.S1_at	788.167	749.046	830.392
Mtr.43496.1.S1_at	168.043	235.66	242.782
Mtr.43497.1.S1_at	866.424	1021.06	1068.39
Mtr.43498.1.S1_at	411.74	428.158	450.05
Mtr.43499.1.S1_at	1071.22	999.98	1033.68
Mtr.435.1.S1_at	21.6093	18.8808	21.2126
Mtr.435.1.S1_s_at	17.8172	17.3386	20.7225
Mtr.4350.1.S1_at	3035.73	2964.05	2517.74
Mtr.43500.1.S1_at	64.1676	57.3442	72.1724
Mtr.43501.1.S1_at	1752.22	1699.81	1891.27
Mtr.43502.1.S1_at	4163.99	4222.37	3977.37
Mtr.43503.1.S1_at	67.0652	60.9762	63.0763
Mtr.43504.1.S1_at	2145.55	2743.4	3030.1
Mtr.43505.1.S1_at	1795.88	1941.42	1965.01
Mtr.43506.1.S1_at	381.655	382.06	344.359
Mtr.43507.1.S1_at	270.533	244.444	259.067
Mtr.43508.1.S1_at	30.5665	15.8915	33.8542
Mtr.43509.1.S1_at	652.483	659.799	652.408
Mtr.4351.1.S1_at	7.61032	8.58696	8.02175
Mtr.43510.1.S1_at	1441.14	1479.55	1328.7
Mtr.43511.1.S1_at	548.664	514.079	459.919
Mtr.43512.1.S1_at	271.366	254.844	219.843
Mtr.43513.1.S1_at	801.684	410.475	344.147
Mtr.43514.1.S1_at	95.0602	63.0277	49.4468
Mtr.43514.1.S1_s_at	310.925	153.937	148.568
Mtr.43515.1.S1_at	2198.16	1933.25	1900.92
Mtr.43516.1.S1_at	125.157	116.612	138.318
Mtr.43517.1.S1_at	85.8897	88.7801	89.9781
Mtr.43518.1.S1_at	3234.86	3410.78	3205.78
Mtr.43519.1.S1_at	1522.54	1603.62	1601.84
Mtr.4352.1.S1_at	31.5401	26.8777	38.7549
Mtr.43520.1.S1_at	136.864	162.403	138.179
Mtr.43521.1.S1_at	3134.52	3139.19	2830.45
Mtr.43522.1.S1_at	6.4595	9.48184	5.94127
Mtr.43523.1.S1_at	279.899	283.902	193.223
Mtr.43524.1.S1_at	1747.05	1748.41	1690.45
Mtr.43525.1.S1_at	354.885	345.414	353.094
Mtr.43526.1.S1_at	658.572	817.777	887.998
Mtr.43527.1.S1_at	86.9059	96.359	85.1561
Mtr.43528.1.S1_at	415.911	427.733	388.725
Mtr.43529.1.S1_at	444.561	335.459	339.417
Mtr.4353.1.S1_at	579.672	521.462	513.898
Mtr.43530.1.S1_at	925.655	1009.36	1032.99
Mtr.43531.1.S1_at	528.98	510.597	558.133
Mtr.43532.1.S1_at	15.5863	11.2648	13.3664
Mtr.43533.1.S1_at	8.34577	9.29648	7.28408
Mtr.43534.1.S1_at	301.555	189.371	275.731
Mtr.43535.1.S1_at	39.7343	23.8059	21.3931
Mtr.43536.1.S1_at	1228.05	1209.47	1222.49
Mtr.43537.1.S1_at	103.454	96.0161	103.475
Mtr.43538.1.S1_at	1556.61	1420.13	1403.28
Mtr.43539.1.S1_at	1221.01	1252.04	1359.42
Mtr.4354.1.S1_at	342.078	342.864	349.653
Mtr.43540.1.S1_at	570.077	570.071	571.328
Mtr.43541.1.S1_at	975.25	1012.7	1016.44
Mtr.43542.1.S1_at	6167.55	5249.91	5611.67
Mtr.43543.1.S1_at	1202.68	1203.37	1177.65
Mtr.43544.1.S1_at	890.432	913.264	941.88
Mtr.43545.1.S1_at	1933.71	2008.09	1737.99
Mtr.43546.1.S1_at	23.9513	27.8224	25.8456
Mtr.43547.1.S1_at	955.137	987.413	1118.2
Mtr.43548.1.S1_at	1089.97	874.772	1186.16
Mtr.43549.1.S1_at	3894.74	3730.83	3104.44
Mtr.4355.1.S1_at	30.9646	34.9746	37.6728
Mtr.43550.1.S1_at	948.639	980.086	1368.58
Mtr.43551.1.S1_at	1129.59	1030.14	1085.54
Mtr.43552.1.S1_at	11.9852	9.50701	8.67827
Mtr.43553.1.S1_at	390.723	506.638	400.907
Mtr.43554.1.S1_at	2389.88	2704.69	2093.87
Mtr.43554.1.S1_s_at	1259.44	1409.39	1135.27
Mtr.43555.1.S1_at	5660.83	5766.72	5128.75
Mtr.43556.1.S1_s_at	243.141	224.514	256.94
Mtr.43557.1.S1_at	360.17	178.396	136.14
Mtr.43557.1.S1_x_at	442.715	201.16	167.599
Mtr.43558.1.S1_at	1513.99	1515.82	1480.99
Mtr.43559.1.S1_at	154.681	191.097	166.247
Mtr.4356.1.S1_at	380.361	409.455	401.945
Mtr.43560.1.S1_at	869.751	854.917	873.797
Mtr.43561.1.S1_s_at	63.2492	50.4925	72.7063
Mtr.43562.1.S1_at	322.06	361.549	363.912
Mtr.43563.1.S1_at	6.66258	7.40708	8.6033
Mtr.43564.1.S1_at	168.698	177.325	169.391
Mtr.43565.1.S1_at	7.91944	11.2029	9.43198
Mtr.43566.1.S1_at	785.731	742.556	646.525
Mtr.43567.1.S1_at	72.0439	91.3755	85.2565
Mtr.43568.1.S1_at	1620.78	1936.54	2311.48
Mtr.43569.1.S1_at	929.568	1063.87	1481.73
Mtr.4357.1.S1_at	7.91944	11.0213	11.013
Mtr.43570.1.S1_at	4226.6	3874.35	3804.21
Mtr.43571.1.S1_at	511.506	540.409	552.376
Mtr.43572.1.S1_at	1337.95	1793.76	2398.55
Mtr.43574.1.S1_at	1156.99	1034.86	892.853
Mtr.43575.1.S1_at	3125.19	3135.49	2993.14
Mtr.43576.1.S1_at	145.408	138.022	166.842
Mtr.43577.1.S1_s_at	16.5797	23.8668	17.6278
Mtr.43579.1.S1_at	10.2204	9.55281	13.3606
Mtr.43580.1.S1_at	362.22	483.289	421.501
Mtr.43581.1.S1_at	214.802	274.423	282.147
Mtr.43582.1.S1_at	5.86604	5.66836	5.54601
Mtr.43583.1.S1_at	581.137	697.836	549.836
Mtr.43584.1.S1_at	1263.2	1282.09	1199.02
Mtr.43585.1.S1_at	24.5335	39.0231	40.3378
Mtr.43586.1.S1_at	658.696	616.051	633.626
Mtr.43587.1.S1_at	41.0895	82.2095	101.606
Mtr.43588.1.S1_at	77.4081	88.3605	76.0322
Mtr.43589.1.S1_at	129.725	146.235	152.534
Mtr.4359.1.S1_at	9.99112	9.28004	10.1234
Mtr.43590.1.S1_at	184.83	168.903	161.45
Mtr.43591.1.S1_at	1698.03	1740.44	1594.55
Mtr.43592.1.S1_at	439.017	392.411	377.478
Mtr.43593.1.S1_at	114.884	122.873	176.369
Mtr.43594.1.S1_at	1340.51	1863.53	1814.37
Mtr.43595.1.S1_at	303.844	310.873	332.317
Mtr.43596.1.S1_at	896.635	833.217	849.084
Mtr.43597.1.S1_at	470.194	473.606	490.04
Mtr.43598.1.S1_at	255.337	243.554	172.745
Mtr.43599.1.S1_at	652.341	572.676	570.465
Mtr.436.1.S1_at	8.62367	11.2887	9.73259
Mtr.4360.1.S1_at	15.9119	14.5495	12.8425
Mtr.43600.1.S1_at	963.975	1196.67	1552.91
Mtr.43601.1.S1_at	304.827	323.811	277.638
Mtr.43602.1.S1_at	1489.35	1389.56	1385.56
Mtr.43603.1.S1_at	76.8358	93.9182	91.7356
Mtr.43604.1.S1_s_at	175.701	180.62	194.729
Mtr.43605.1.S1_at	1515.47	1623.77	1951.68
Mtr.43606.1.S1_at	257.802	261.498	264.817
Mtr.43607.1.S1_at	270.977	303.501	301.591
Mtr.43608.1.S1_at	2736.22	2633.87	2460.77
Mtr.43609.1.S1_at	74.6153	85.2195	92.8236
Mtr.4361.1.S1_at	85.5579	78.3433	59.212
Mtr.43610.1.S1_at	464.033	540.398	432.023
Mtr.43611.1.S1_at	2724.45	3328.81	3828.36
Mtr.43612.1.S1_at	127.637	163.619	154.073
Mtr.43613.1.S1_at	96.7156	100.174	99.7219
Mtr.43614.1.S1_at	1882.55	1871.87	2344.07
Mtr.43615.1.S1_at	530.369	735.292	791.114
Mtr.43616.1.S1_at	519.775	606.339	556.482
Mtr.43617.1.S1_at	1214.56	1291.23	1276.75
Mtr.43618.1.S1_at	991.361	1059.05	913.809
Mtr.43619.1.S1_at	3381.3	3478.25	3128.7
Mtr.4362.1.S1_at	80.4216	86.7461	82.7422
Mtr.43620.1.S1_at	1485.25	1248.09	1042.79
Mtr.43621.1.S1_at	908.593	1558.86	2922.4
Mtr.43622.1.S1_s_at	20.1939	14.6778	16.0147
Mtr.43623.1.S1_at	707.02	760.991	802.853
Mtr.43624.1.S1_at	15.9363	11.1031	8.56263
Mtr.43625.1.S1_at	1174.03	1088.45	1039.08
Mtr.43626.1.S1_at	1512.27	1389.33	1262.74
Mtr.43627.1.S1_at	25.7126	17.3687	21.9372
Mtr.43628.1.S1_at	27.3382	14.5647	22.2014
Mtr.43629.1.S1_at	10.1469	8.16681	8.35667
Mtr.43629.1.S1_s_at	161.455	146.472	159.928
Mtr.4363.1.S1_at	10.0922	7.75617	7.8313
Mtr.43630.1.S1_at	301.822	326.213	294.929
Mtr.43631.1.S1_at	622.774	829.652	1000.02
Mtr.43632.1.S1_at	324.537	297.811	297.236
Mtr.43633.1.S1_at	120.853	85.5407	84.9151
Mtr.43634.1.S1_at	684.807	902.373	885.034
Mtr.43635.1.S1_at	105.84	32.0364	63.1682
Mtr.43636.1.S1_at	416.51	480.987	546.613
Mtr.43637.1.S1_at	1039.9	1029.75	984.854
Mtr.43639.1.S1_s_at	289.807	275.592	249.446
Mtr.4364.1.S1_at	2090.32	1753.77	1721.96
Mtr.43640.1.S1_at	213.214	186.883	188.264
Mtr.43641.1.S1_at	79.2414	84.9722	103.77
Mtr.43642.1.S1_at	1004.08	1043.45	860.508
Mtr.43643.1.S1_at	1169.62	1167.68	1221.03
Mtr.43644.1.S1_at	256.007	231.326	242.585
Mtr.43645.1.S1_at	731.13	624.076	673.366
Mtr.43646.1.S1_at	438.717	325.842	296.196
Mtr.43647.1.S1_at	1038.89	1063.2	1241.22
Mtr.43648.1.S1_at	891.627	878.644	973.773
Mtr.43649.1.S1_at	1098.57	1022.71	1047.48
Mtr.4365.1.S1_at	6234.16	5997.22	6450.85
Mtr.43650.1.S1_at	1141.72	1125.83	1069.83
Mtr.43651.1.S1_at	278.867	255.359	244.065
Mtr.43652.1.S1_at	749.107	664.697	633.315
Mtr.43653.1.S1_at	183.443	106.365	107.315
Mtr.43654.1.S1_at	2208.54	1989.18	1890.06
Mtr.43655.1.S1_at	84.1336	110.075	89.6361
Mtr.43656.1.S1_at	1582.2	1431.23	1440.31
Mtr.43657.1.S1_at	101.325	62.6747	74.0127
Mtr.43658.1.S1_at	2001.98	2062.73	2058.87
Mtr.43659.1.S1_at	15.2948	17.76	14.8067
Mtr.43659.1.S1_s_at	115.551	138.373	110.221
Mtr.4366.1.S1_at	8.96301	7.88061	8.81999
Mtr.43661.1.S1_at	602.018	623.217	587.357
Mtr.43662.1.S1_at	16.6013	14.5554	17.3249
Mtr.43664.1.S1_at	644.006	739.032	793.256
Mtr.43665.1.S1_s_at	155.709	115.61	140.907
Mtr.43666.1.S1_at	725.004	667.385	577.098
Mtr.43667.1.S1_at	8.20096	7.08648	7.59601
Mtr.43668.1.S1_at	110.83	136.852	122.129
Mtr.43669.1.S1_at	1115.64	1167.36	1263.26
Mtr.4367.1.S1_at	95.1102	104.31	85.6379
Mtr.43670.1.S1_at	262.574	248.196	221.257
Mtr.43671.1.S1_at	1290.32	1427.02	1379.72
Mtr.43672.1.S1_at	396.191	393.854	412.218
Mtr.43673.1.S1_at	468.382	535.056	495.561
Mtr.43674.1.S1_at	43.9783	89.7652	108.289
Mtr.43675.1.S1_at	780.107	778.265	707.064
Mtr.43677.1.S1_at	926.156	788.352	719.624
Mtr.43678.1.S1_at	1972.92	2126.15	1795.83
Mtr.43679.1.S1_at	39.9127	10.083	26.5636
Mtr.4368.1.S1_at	37.0461	57.3442	39.5077
Mtr.43680.1.S1_at	20.1009	32.2655	15.057
Mtr.43681.1.S1_at	250.012	377.689	345.078
Mtr.43682.1.S1_at	4234.52	3610.08	3811.79
Mtr.43683.1.S1_at	94.7322	82.5064	88.3602
Mtr.43684.1.S1_at	20.3556	20.177	16.4071
Mtr.43685.1.S1_at	520.811	563.736	596.574
Mtr.43686.1.S1_at	787.335	757.975	871.04
Mtr.43687.1.S1_s_at	11.2956	17.2702	12.8326
Mtr.43688.1.S1_at	131.545	130.97	128.975
Mtr.43689.1.S1_at	944.162	917.883	929.197
Mtr.4369.1.S1_at	38.415	36.1654	37.5987
Mtr.43690.1.S1_s_at	42.9124	74.4307	38.5184
Mtr.43691.1.S1_at	246.667	249.279	230.123
Mtr.43692.1.S1_at	572.138	600.728	528.332
Mtr.43693.1.S1_at	704.346	771.317	782.151
Mtr.43694.1.S1_at	765.652	696.879	766.754
Mtr.43695.1.S1_at	1033.32	1068.6	995.804
Mtr.43696.1.S1_at	1756.43	1622.8	1549.82
Mtr.43697.1.S1_at	888.202	851.782	803.661
Mtr.43698.1.S1_at	7.27876	6.38139	6.08963
Mtr.43698.1.S1_s_at	7.96572	7.02629	10.0468
Mtr.437.1.S1_at	6.05642	5.99625	5.46573
Mtr.4370.1.S1_at	10.0359	11.8496	15.0519
Mtr.43700.1.S1_at	176.814	190.331	198.072
Mtr.43701.1.S1_at	35.2055	35.133	41.3603
Mtr.43702.1.S1_at	6.94275	7.51037	7.28408
Mtr.43702.1.S1_s_at	11.3633	10.7849	12.0156
Mtr.43703.1.S1_at	14.0462	24.8189	28.1366
Mtr.43704.1.S1_at	49.8512	32.6074	13.8182
Mtr.43705.1.S1_at	1649.5	1726.37	1721.86
Mtr.43706.1.S1_at	59.1215	32.0773	50.4388
Mtr.43706.1.S1_s_at	247.543	252.123	247.125
Mtr.43707.1.S1_at	254.224	246.331	316.283
Mtr.43708.1.S1_at	864.145	974.429	1040.61
Mtr.43709.1.S1_at	461.674	456.876	457.905
Mtr.4371.1.S1_at	9.62092	10.3627	9.84483
Mtr.43710.1.S1_at	673.541	639.203	646.197
Mtr.43711.1.S1_at	48.8282	38.9757	38.4299
Mtr.43712.1.S1_at	70.6044	90.8564	86.3618
Mtr.43713.1.S1_at	2666.23	3462.09	3657.69
Mtr.43714.1.S1_at	55.7946	63.5215	53.3521
Mtr.43715.1.S1_at	40.7321	92.6138	139.877
Mtr.43716.1.S1_at	310.475	173.701	135.863
Mtr.43717.1.S1_at	170.186	290.444	590.029
Mtr.43718.1.S1_at	870.128	840.095	774.38
Mtr.43719.1.S1_at	10.2635	10.1649	11.7405
Mtr.4372.1.S1_at	70.4211	69.5835	59.193
Mtr.43720.1.S1_at	1208.85	1168.23	1130.14
Mtr.43721.1.S1_at	882.275	856.568	815.473
Mtr.43722.1.S1_at	855.687	820.249	680.638
Mtr.43723.1.S1_at	1936.59	1982.78	1697.58
Mtr.43724.1.S1_at	6.47453	8.57559	8.44796
Mtr.43725.1.S1_at	984.309	840.732	749.38
Mtr.43726.1.S1_at	252.076	291.706	244.935
Mtr.43727.1.S1_at	10.6341	11.645	9.98841
Mtr.43727.1.S1_s_at	38.3219	33.3443	43.2605
Mtr.43728.1.S1_at	32.9387	12.6149	17.1028
Mtr.43729.1.S1_at	1050.12	966.215	1271.52
Mtr.4373.1.S1_at	1418.06	1326.89	1150.32
Mtr.43730.1.S1_at	1830.36	1900.36	2026.22
Mtr.43731.1.S1_at	33.3608	36.3985	25.5594
Mtr.43732.1.S1_at	948.689	1069.47	1186.6
Mtr.43733.1.S1_at	2301.99	1965.07	1921.67
Mtr.43734.1.S1_at	1536.25	2219.43	2194.86
Mtr.43735.1.S1_at	795.735	1293.56	1118.18
Mtr.43736.1.S1_at	77.9328	43.6839	41.2255
Mtr.43737.1.S1_at	1308.56	1197.65	1075.85
Mtr.43738.1.S1_at	61.9241	52.2765	53.6017
Mtr.43738.1.S1_s_at	133.193	115.235	105.873
Mtr.43739.1.S1_at	368.455	405.482	397.845
Mtr.4374.1.S1_at	69.0084	130.52	118.234
Mtr.43740.1.S1_at	61.4879	43.9025	34.1025
Mtr.43741.1.S1_at	215.317	199.806	186.611
Mtr.43742.1.S1_at	387.941	562.585	568.014
Mtr.43743.1.S1_at	2599.36	2262.36	2141.49
Mtr.43744.1.S1_at	11.6416	14.8778	15.1704
Mtr.43745.1.S1_at	191.927	377.668	519.204
