Probeset	ART_03dpi_control_1	ART_03dpi_control_2	ART_03dpi_control_3
Mtr.10405.1.S1_at	562.164	562.028	538.535
Mtr.10406.1.S1_at	11.5886	15.1034	12.0751
Mtr.10407.1.S1_at	246.94	225.145	243.918
Mtr.10407.1.S1_s_at	1113.57	953.089	943.692
Mtr.10408.1.S1_at	2036.86	1858.27	2068.31
Mtr.10409.1.S1_at	11330.6	11410.7	11112.1
Mtr.1041.1.S1_at	8.96221	8.56548	11.0075
Mtr.10410.1.S1_at	108.167	84.7307	73.4195
Mtr.10410.1.S1_s_at	80.2834	78.8503	64.6994
Mtr.10411.1.S1_at	694.349	752.135	681.811
Mtr.10412.1.S1_at	78.0881	58.8152	97.2336
Mtr.10413.1.S1_at	5098.92	5408.1	4959.25
Mtr.10414.1.S1_at	2144.6	2051.8	2233.85
Mtr.10415.1.S1_at	8676.43	8437.65	9167.52
Mtr.10416.1.S1_at	3315.15	3063.28	3282.44
Mtr.10417.1.S1_at	436.718	397.545	413.82
Mtr.10418.1.S1_at	908.575	920.893	899.232
Mtr.10419.1.S1_at	1748.87	1789.17	1883.63
Mtr.1042.1.S1_at	519.721	553.562	515.638
Mtr.10420.1.S1_at	729.747	713.431	759.33
Mtr.10420.1.S1_a_at	415.693	457.781	474.42
Mtr.10421.1.S1_at	7719.2	7983.37	8241.56
Mtr.10422.1.S1_at	6656.56	7659.18	7602.42
Mtr.10423.1.S1_at	2818.67	2962.67	3277.24
Mtr.10424.1.S1_at	1209.46	1505.79	1304.34
Mtr.10425.1.S1_at	3629.63	3995.25	3788.39
Mtr.10426.1.S1_at	3876.52	3987.38	3947.32
Mtr.10427.1.S1_at	850.119	944.591	769.402
Mtr.10428.1.S1_at	197.872	213.832	200.272
Mtr.10429.1.S1_at	3803.59	4020.7	4268.17
Mtr.1043.1.S1_at	7.7292	7.40945	8.1268
Mtr.10430.1.S1_at	5.53774	5.47861	5.88028
Mtr.10430.1.S1_s_at	3851.78	3824.07	3942.32
Mtr.10431.1.S1_at	1074.81	960.15	1311.39
Mtr.10432.1.S1_at	3532.49	3690.4	3841.73
Mtr.10433.1.S1_at	1475.14	1513.31	1565.46
Mtr.10434.1.S1_at	4134.46	4655.08	4052.69
Mtr.10435.1.S1_s_at	1505.34	1649.04	1461.97
Mtr.10436.1.S1_at	5924.63	5830.07	5531.75
Mtr.10437.1.S1_at	10417.4	10488.5	10102.8
Mtr.10438.1.S1_at	6139.14	6733.01	9725.61
Mtr.10439.1.S1_at	402.479	336.158	414.505
Mtr.1044.1.S1_at	72.0396	86.686	68.6386
Mtr.1044.1.S1_s_at	8.87741	16.3102	9.21582
Mtr.10440.1.S1_at	176.617	170.375	128.041
Mtr.10441.1.S1_at	13.8541	15.9731	15.2377
Mtr.10442.1.S1_at	2449.05	2809.3	2728.4
Mtr.10443.1.S1_at	4707.93	4485.07	4320.5
Mtr.10444.1.S1_at	4221.78	3927.25	4529.8
Mtr.10445.1.S1_at	25.296	33.5515	25.8939
Mtr.10446.1.S1_at	1942.38	2016.26	2290.96
Mtr.10447.1.S1_s_at	31.6362	29.5572	28.5976
Mtr.10448.1.S1_at	6738.19	6689.47	6726.09
Mtr.10449.1.S1_at	4589.79	5016.34	5054.59
Mtr.1045.1.S1_at	8.03415	5.17367	6.21599
Mtr.10450.1.S1_at	74.7441	190	279.934
Mtr.10451.1.S1_at	648.781	630.003	611.768
Mtr.10452.1.S1_at	67.1662	81.1928	41.3134
Mtr.10453.1.S1_at	8754.81	8761.6	8322.17
Mtr.10454.1.S1_at	675.479	650.789	853.355
Mtr.10455.1.S1_at	1055.73	1100.34	1125.83
Mtr.10456.1.S1_at	38.4601	57.1339	36.3443
Mtr.10457.1.S1_at	35.202	25.0844	23.5972
Mtr.10458.1.S1_at	10068.2	10671.7	10873.4
Mtr.10459.1.S1_at	983.296	956.641	1052.01
Mtr.10460.1.S1_s_at	2087.27	2238.8	2155.21
Mtr.10461.1.S1_at	4055.16	3977.36	3824.98
Mtr.10462.1.S1_at	3047.05	2820.51	3279.59
Mtr.10464.1.S1_at	12.7642	10.2311	9.92341
Mtr.10465.1.S1_at	7793.79	7737.73	7619.28
Mtr.10466.1.S1_at	1973.27	2154.68	2369.23
Mtr.10467.1.S1_at	6.93056	8.61296	6.52649
Mtr.10468.1.S1_at	220.208	211.282	229.184
Mtr.10469.1.S1_at	3074.34	3520.47	3411.77
Mtr.1047.1.S1_at	7.52681	6.27226	6.25571
Mtr.10470.1.S1_at	4850.73	4924.61	4498.39
Mtr.10471.1.S1_at	124.424	134.864	130.674
Mtr.10472.1.S1_at	1407.65	1396.16	1337.41
Mtr.10473.1.S1_at	2203.28	2614.96	2709.27
Mtr.10474.1.S1_at	5006.61	5503.02	5399.7
Mtr.10475.1.S1_at	129.534	122.857	217.126
Mtr.10476.1.S1_at	6664.62	6791.98	6172.21
Mtr.10477.1.S1_at	3767.26	3746.21	4015.26
Mtr.10478.1.S1_at	8609.02	8537.67	8547.29
Mtr.10479.1.S1_at	3988.83	4054.99	3976.5
Mtr.1048.1.S1_at	18.4857	13.5041	10.9387
Mtr.10480.1.S1_at	3039.14	2986.39	2700.03
Mtr.10481.1.S1_at	9082.24	7219.48	10147.3
Mtr.10482.1.S1_at	15.8923	20.5416	16.9141
Mtr.10483.1.S1_at	2861.04	2792.01	2697.77
Mtr.10484.1.S1_at	3992.08	3719.15	3798.17
Mtr.10485.1.S1_at	2393.2	2603.66	2646.96
Mtr.10486.1.S1_at	3566.52	3906.98	3851.73
Mtr.10487.1.S1_at	8.33602	8.41579	9.15617
Mtr.10488.1.S1_at	1595.37	1363.24	1613.91
Mtr.10489.1.S1_s_at	798.701	716.825	841.889
Mtr.1049.1.S1_at	10.6185	6.88477	7.62982
Mtr.10490.1.S1_at	277.099	307.304	327.501
Mtr.10492.1.S1_at	8.15661	7.66346	7.9606
Mtr.10492.1.S1_x_at	189.559	198.608	219.9
Mtr.10493.1.S1_at	3844.91	3710.63	3747.64
Mtr.10494.1.S1_x_at	541.927	695.793	452.55
Mtr.10495.1.S1_at	3616.05	3527.48	3615.88
Mtr.10496.1.S1_at	573.128	593.057	593.068
Mtr.10497.1.S1_at	5.64334	7.11594	6.91329
Mtr.10498.1.S1_at	39.7653	33.533	151.664
Mtr.10499.1.S1_at	9338.85	10583.9	10095.7
Mtr.105.1.S1_at	8.27645	8.61547	8.69269
Mtr.10500.1.S1_at	2440.77	2384.63	2330.96
Mtr.10501.1.S1_at	4112.62	4151.79	3783.49
Mtr.10502.1.S1_at	1167.16	1313.98	1157.13
Mtr.10502.1.S1_s_at	1428.17	1659.39	1453.64
Mtr.10503.1.S1_at	7089.55	7005.7	7086.66
Mtr.10504.1.S1_at	150.9	145.197	164.58
Mtr.10505.1.S1_at	162.634	172.153	172.666
Mtr.10506.1.S1_at	2846.12	2848.65	3019.95
Mtr.10507.1.S1_at	10.6692	7.93941	8.337
Mtr.10507.1.S1_s_at	951.337	881.944	988.89
Mtr.10508.1.S1_at	1176.75	1263.31	1068.03
Mtr.10509.1.S1_at	1952.26	2061.91	1899.21
Mtr.1051.1.S1_at	9.57656	7.8324	7.80658
Mtr.10510.1.S1_s_at	10.2078	11.5009	17.526
Mtr.10511.1.S1_at	1349.77	1379.89	1457.2
Mtr.10512.1.S1_at	24.5417	25.3823	26.0156
Mtr.10512.1.S1_s_at	1055.94	1078.96	1074.36
Mtr.10513.1.S1_at	5069.03	4647.57	4570.04
Mtr.10514.1.S1_at	884.233	1085.35	901.686
Mtr.10515.1.S1_at	1288.07	1222.8	1115.07
Mtr.10516.1.S1_at	4113.53	3835.1	3526.48
Mtr.10517.1.S1_at	3811.71	3513.86	4881.96
Mtr.10518.1.S1_at	1589.21	1516.74	1553.8
Mtr.10519.1.S1_at	2079.56	2330.07	2393.6
Mtr.1052.1.S1_at	16.0843	15.4797	11.5565
Mtr.10520.1.S1_s_at	57.8551	72.5751	70.546
Mtr.10522.1.S1_s_at	29.6994	28.9289	20.0449
Mtr.10523.1.S1_at	4103.7	4172.44	3952.2
Mtr.10524.1.S1_at	7487.79	7403.67	7539.51
Mtr.10525.1.S1_at	2042.34	2087.38	2302.58
Mtr.10526.1.S1_at	874.089	856.022	922.154
Mtr.10527.1.S1_at	4174.32	4014.29	4010.92
Mtr.10528.1.S1_at	89.8137	74.5823	46.3418
Mtr.10529.1.S1_at	1569.11	1742.27	1597.2
Mtr.10531.1.S1_at	3131.33	3125.81	2766.73
Mtr.10532.1.S1_s_at	59.7826	52.183	57.6467
Mtr.10533.1.S1_at	1550.4	1518.01	1558.81
Mtr.10534.1.S1_at	5976.47	6261.83	5851.23
Mtr.10535.1.S1_at	2047.34	1820.84	1900.62
Mtr.10536.1.S1_at	280.621	278.909	400.698
Mtr.10537.1.S1_at	5294.69	5635.49	5797.7
Mtr.10538.1.S1_at	3969.42	3974.61	3945.59
Mtr.10539.1.S1_at	1881.74	1857.91	1853.21
Mtr.1054.1.S1_at	16.9429	15.9521	13.4
Mtr.10540.1.S1_at	2895.38	2812.41	2853.53
Mtr.10541.1.S1_s_at	30.475	29.8843	20.4683
Mtr.10542.1.S1_at	5296.65	4681.24	5326.76
Mtr.10543.1.S1_at	499.265	504.395	515.341
Mtr.10544.1.S1_at	1184.18	1141.54	1118.85
Mtr.10545.1.S1_at	93.1966	108.785	109.424
Mtr.10547.1.S1_s_at	591.349	1331.61	2359.98
Mtr.10548.1.S1_at	1021.84	992.343	1069.69
Mtr.10549.1.S1_at	5519.58	5446.96	5180.48
Mtr.1055.1.S1_at	5.61628	5.89011	6.23435
Mtr.1055.1.S1_x_at	6.85249	8.32088	7.25898
Mtr.10550.1.S1_at	2233.55	2350.35	2138.42
Mtr.10551.1.S1_at	1941.3	2114.95	1797.1
Mtr.10552.1.S1_at	65.0994	67.8142	68.0703
Mtr.10553.1.S1_at	76.3212	74.9853	95.4414
Mtr.10554.1.S1_at	1228.17	1151.05	1222.17
Mtr.10555.1.S1_at	17.9891	18.394	22.9367
Mtr.10556.1.S1_at	2317.02	2424.42	2109.37
Mtr.10557.1.S1_at	2752.56	2724.05	2872.66
Mtr.10558.1.S1_at	13.7902	12.5379	9.67714
Mtr.10559.1.S1_at	7.4284	8.62599	6.70675
Mtr.10559.1.S1_x_at	7.71617	8.78092	7.51533
Mtr.10560.1.S1_at	977.329	923.023	939.147
Mtr.10561.1.S1_at	1053.44	1056.3	1093.01
Mtr.10562.1.S1_at	7.20871	7.44321	6.33419
Mtr.10563.1.S1_at	4476.5	4678.3	4537.89
Mtr.10564.1.S1_at	25.513	18.9448	20.0648
Mtr.10565.1.S1_at	4996.79	4984.13	4748.69
Mtr.10566.1.S1_at	247.599	263.28	271.166
Mtr.10567.1.S1_at	6.75152	7.33478	7.94361
Mtr.10567.1.S1_s_at	99.1598	117.061	103.272
Mtr.10568.1.S1_at	1799.01	1588.85	1619.47
Mtr.10569.1.S1_at	294.006	239.987	342.724
Mtr.1057.1.S1_at	4.77793	6.04637	5.46368
Mtr.10570.1.S1_at	352.627	337.427	353.614
Mtr.10571.1.S1_at	4824.75	4840.55	4489.65
Mtr.10572.1.S1_at	4371.51	4613.9	5693.93
Mtr.10573.1.S1_at	3517.35	3678.56	4072.67
Mtr.10574.1.S1_at	6.61063	6.3248	8.26958
Mtr.10575.1.S1_at	1596.12	1656.05	1699.05
Mtr.10576.1.S1_at	2932.82	2805.7	2665.15
Mtr.10578.1.S1_at	7.83579	6.66673	6.3127
Mtr.10579.1.S1_at	1963.9	1850.54	1849.18
Mtr.1058.1.S1_at	6.20338	7.09517	6.56273
Mtr.10580.1.S1_at	6.93836	7.88379	7.98244
Mtr.10581.1.S1_at	999.539	825.574	938.28
Mtr.10582.1.S1_at	909.303	925.528	976.188
Mtr.10583.1.S1_at	526.585	616.68	622.479
Mtr.10584.1.S1_at	3442.87	3115.75	3402.3
Mtr.10585.1.S1_at	1751.02	1797.67	2228.1
Mtr.10586.1.S1_at	2630.76	2900.86	2876.32
Mtr.10587.1.S1_at	4325.94	4125.74	4180.76
Mtr.10588.1.S1_at	2170.47	2184.88	2436.75
Mtr.1059.1.S1_at	9.22329	9.75774	7.88541
Mtr.10590.1.S1_at	1219.29	1244.45	1199.03
Mtr.10591.1.S1_at	5336.61	5736.98	5005.92
Mtr.10592.1.S1_at	2791.8	2746.64	3254.53
Mtr.10593.1.S1_at	1322.04	1487.38	1567.82
Mtr.10594.1.S1_at	3246.76	3350.36	3403.73
Mtr.10595.1.S1_at	74.5087	73.4252	72.8605
Mtr.10595.1.S1_s_at	744.623	805.374	794.83
Mtr.10596.1.S1_at	2984.05	2835.73	2883.98
Mtr.10597.1.S1_at	177.287	163.05	174.62
Mtr.10598.1.S1_at	1648.71	1625.28	1748.08
Mtr.10599.1.S1_at	2585.26	1998.79	2850.73
Mtr.106.1.S1_at	6.15246	6.05009	6.93912
Mtr.1060.1.S1_at	9.35172	10.3509	11.3358
Mtr.10600.1.S1_at	2626.25	2623.41	2469.3
Mtr.10601.1.S1_at	331.879	383.925	326.051
Mtr.10602.1.S1_at	546.97	498.164	580.997
Mtr.10603.1.S1_at	1609.18	1498.71	1608.93
Mtr.10604.1.S1_at	1097.61	1124.79	1358.87
Mtr.10605.1.S1_at	903.492	839.184	894.293
Mtr.10606.1.S1_at	4236.48	4338.73	4132.72
Mtr.10607.1.S1_at	1830.58	1870.55	2101.92
Mtr.10608.1.S1_at	2340.73	2316.34	2894.4
Mtr.10609.1.S1_at	872.75	849.721	882.116
Mtr.10610.1.S1_at	4471.67	4120.54	4188.9
Mtr.10611.1.S1_at	7344	7262.99	7107.55
Mtr.10612.1.S1_at	2427.19	2427.22	2232.99
Mtr.10613.1.S1_at	1733.45	1624.59	1877.83
Mtr.10615.1.S1_at	321.378	426.478	391.283
Mtr.10616.1.S1_at	1637.04	1624.76	1640.4
Mtr.10617.1.S1_at	1377.55	1294.21	1466.62
Mtr.10618.1.S1_at	165.801	168.577	178.1
Mtr.10618.1.S1_x_at	176.528	161.159	177.413
Mtr.10619.1.S1_at	740.79	753.655	820.178
Mtr.1062.1.S1_at	10.0696	9.54618	9.16114
Mtr.10620.1.S1_at	369.486	326.791	320.936
Mtr.10620.1.S1_s_at	420.659	388.324	360.23
Mtr.10621.1.S1_at	2144.19	2269.45	2158.24
Mtr.10622.1.S1_at	453.247	471.521	548.128
Mtr.10623.1.S1_at	4960.75	4778.27	4558.22
Mtr.10624.1.S1_s_at	374.119	361.201	376.425
Mtr.10625.1.S1_at	190.548	215.354	200.492
Mtr.10626.1.S1_at	602.184	568.571	354.972
Mtr.10627.1.S1_at	973.075	1009.8	1095.89
Mtr.10628.1.S1_at	91.2589	88.6679	136.726
Mtr.10629.1.S1_at	6.94156	6.94613	6.46401
Mtr.1063.1.S1_at	8.17659	8.55622	7.33331
Mtr.10630.1.S1_at	6645.43	6922.08	6733.24
Mtr.10631.1.S1_at	1729.69	1632.51	1643.13
Mtr.10632.1.S1_at	107.815	127.523	178.097
Mtr.10633.1.S1_at	1458.87	1571.77	1639.69
Mtr.10634.1.S1_at	107.755	98.7881	106.615
Mtr.10635.1.S1_at	2134.81	2160.1	2068.92
Mtr.10636.1.S1_at	1893.01	2150.3	2091.27
Mtr.10637.1.S1_at	369.356	339.313	325.754
Mtr.10639.1.S1_at	2066.39	1986.69	2079.14
Mtr.1064.1.S1_at	6.69077	6.7893	6.32774
Mtr.1064.1.S1_s_at	10.0079	9.30713	8.41477
Mtr.10640.1.S1_at	1773.46	1679.2	1735.9
Mtr.10641.1.S1_at	1877.62	1995.41	1897.02
Mtr.10642.1.S1_at	455.736	588.632	567.602
Mtr.10643.1.S1_at	3522.82	3527.78	3462.01
Mtr.10644.1.S1_at	1280.26	1127.94	1155.34
Mtr.10645.1.S1_at	1978.25	2033.14	1889.43
Mtr.10646.1.S1_at	806.976	811.849	817.382
Mtr.10647.1.S1_at	1040.13	1237.21	750.973
Mtr.10648.1.S1_at	28.3644	28.9196	28.1467
Mtr.10649.1.S1_at	176.838	197.318	185.476
Mtr.1065.1.S1_s_at	7.60692	7.66493	6.90812
Mtr.10650.1.S1_at	7.32964	7.35617	6.84075
Mtr.10651.1.S1_at	2249.25	2218.11	2138.5
Mtr.10652.1.S1_at	932.25	873.338	980.741
Mtr.10654.1.S1_at	516.3	470.597	477.774
Mtr.10654.1.S1_s_at	709.926	655.284	688.225
Mtr.10655.1.S1_at	540.91	495.82	547.95
Mtr.10656.1.S1_at	1196.59	1129.06	1125.57
Mtr.10657.1.S1_at	7.20117	8.08714	6.60257
Mtr.10658.1.S1_at	1396.8	1375.38	1414.04
Mtr.10659.1.S1_at	7.18049	9.67881	9.57383
Mtr.10659.1.S1_s_at	697.579	853.376	1068.2
Mtr.1066.1.S1_at	6.66023	6.46552	7.84968
Mtr.10660.1.S1_at	3835.15	3890.56	4002.15
Mtr.10661.1.S1_at	1807.06	1859.91	1831.24
Mtr.10662.1.S1_at	1552.33	1578.88	1582.58
Mtr.10663.1.S1_at	3980	4272.58	3785.48
Mtr.10664.1.S1_s_at	1366.13	1301.14	1272.36
Mtr.10665.1.S1_at	752.12	742.806	759.992
Mtr.10666.1.S1_at	1383.02	1341.06	1318.29
Mtr.10667.1.S1_at	1662.73	1527.64	1791.19
Mtr.10668.1.S1_at	3514.75	3434.69	3733.52
Mtr.10669.1.S1_at	878.188	906.85	725.579
Mtr.1067.1.S1_at	16.2961	20.4685	21.4964
Mtr.1067.1.S1_x_at	33.1574	34.5323	39.0529
Mtr.10670.1.S1_at	130.064	128.64	136.953
Mtr.10671.1.S1_at	919.629	806.865	830.956
Mtr.10672.1.S1_s_at	246.505	225.802	210.944
Mtr.10673.1.S1_s_at	1375.42	1594.31	1344.99
Mtr.10674.1.S1_at	21.9613	18.0545	21.0317
Mtr.10675.1.S1_at	2562.65	2629.62	2470.89
Mtr.10676.1.S1_at	5017.43	5260.29	5343.34
Mtr.10677.1.S1_at	257.891	260.28	237.69
Mtr.10678.1.S1_at	345.855	385.044	383.455
Mtr.10679.1.S1_at	151.832	144.481	145.096
Mtr.1068.1.S1_at	96.1365	67.5242	69.1901
Mtr.1068.1.S1_s_at	55.8516	56.1566	43.3546
Mtr.1068.1.S1_x_at	29.452	19.8472	20.0088
Mtr.10680.1.S1_s_at	64.279	90.4725	32.2291
Mtr.10681.1.S1_at	7.52805	9.6925	8.66622
Mtr.10681.1.S1_s_at	12.2862	8.74062	10.4389
Mtr.10682.1.S1_at	2316.67	2560.51	2442.49
Mtr.10683.1.S1_at	2851.22	2640.31	2828.22
Mtr.10684.1.S1_at	7.82431	7.86752	8.22849
Mtr.10685.1.S1_at	207.631	202.024	184.846
Mtr.10686.1.S1_at	2541.94	2286.9	2347.63
Mtr.10687.1.S1_at	649.426	647.188	583.726
Mtr.10688.1.S1_at	2546.97	2482.35	2637.08
Mtr.10689.1.S1_at	2762.67	2538.38	2987.55
Mtr.10690.1.S1_at	902.455	913.951	904.108
Mtr.10691.1.S1_at	6706.54	6990.29	8157.58
Mtr.10692.1.S1_at	2648.57	2559.66	2708.02
Mtr.10693.1.S1_at	8.01725	11.1671	10.582
Mtr.10694.1.S1_at	3089.64	2934.37	3057.04
Mtr.10695.1.S1_at	10.3745	10.9097	8.77158
Mtr.10695.1.S1_s_at	45.6145	53.872	53.3801
Mtr.10696.1.S1_at	2062.19	2171.28	2103.44
Mtr.10697.1.S1_at	3315.98	3162.21	2957.82
Mtr.10699.1.S1_at	3229.65	3162.09	3254.35
Mtr.107.1.S1_at	110.031	100.129	113.841
Mtr.107.1.S1_s_at	20.3716	25.2366	31.9319
Mtr.1070.1.S1_at	13.7111	14.5578	15.3265
Mtr.10700.1.S1_at	870.15	806.281	882.063
Mtr.10701.1.S1_at	435.429	446.537	438.955
Mtr.10702.1.S1_at	1017.52	937.176	934.061
Mtr.10703.1.S1_at	501.3	523.124	589.1
Mtr.10704.1.S1_at	7.68315	5.98017	8.41753
Mtr.10705.1.S1_at	89.8506	93.9046	140.004
Mtr.10706.1.S1_at	1693.95	1692.7	1938.21
Mtr.10707.1.S1_at	5368.66	5341.86	5461.75
Mtr.10708.1.S1_at	1528.1	1510.97	1472.76
Mtr.10709.1.S1_at	129.341	127.755	124.009
Mtr.1071.1.S1_at	938.321	884.425	815.55
Mtr.10710.1.S1_at	5.96822	5.70573	6.36222
Mtr.10710.1.S1_s_at	298.906	276.306	273.528
Mtr.10711.1.S1_at	3576.28	3502.04	3408.49
Mtr.10712.1.S1_at	793.844	768.446	710.484
Mtr.10713.1.S1_at	8.96221	11.1329	12.0583
Mtr.10713.1.S1_s_at	449.346	481.745	430.203
Mtr.10714.1.S1_at	603.035	586.441	535.955
Mtr.10715.1.S1_at	19.6525	20.8479	19.4464
Mtr.10716.1.S1_at	27.8593	28.8623	26.4091
Mtr.10717.1.S1_at	811.838	781.718	734.752
Mtr.10718.1.S1_at	616.835	622.451	628.487
Mtr.10719.1.S1_at	5.89434	10.0862	7.27265
Mtr.1072.1.S1_at	5.28312	6.13389	6.00484
Mtr.1072.1.S1_x_at	6.37734	6.31936	7.15795
Mtr.10720.1.S1_at	2149.46	2052.53	1896.71
Mtr.10721.1.S1_at	794.763	786.613	746.472
Mtr.10722.1.S1_at	138.907	142.07	124
Mtr.10723.1.S1_at	6721.16	6815.92	6697.06
Mtr.10724.1.S1_s_at	112.75	110.168	111.336
Mtr.10725.1.S1_at	1023.62	1465.4	1539.02
Mtr.10726.1.S1_at	2093.3	2217.54	2100.38
Mtr.10727.1.S1_at	1283.52	1417.19	1481.22
Mtr.10728.1.S1_at	2691.76	2372.29	2445.77
Mtr.10729.1.S1_at	1103.3	1101.14	1156.44
Mtr.1073.1.S1_at	31.5741	27.9087	23.3938
Mtr.10730.1.S1_at	906.615	864.739	889.854
Mtr.10731.1.S1_at	839.196	857.116	872.235
Mtr.10732.1.S1_at	81.1761	115.38	152.797
Mtr.10733.1.S1_at	3304.89	3369.79	3379.84
Mtr.10734.1.S1_at	3866.08	3654.24	3976.21
Mtr.10735.1.S1_at	6.05308	5.92399	6.61142
Mtr.10736.1.S1_at	1985.7	1821.3	1894.64
Mtr.10737.1.S1_at	819.878	841.9	803.06
Mtr.10738.1.S1_at	2280.32	2286.07	2251.98
Mtr.10739.1.S1_at	37.5852	31.3525	41.2861
Mtr.1074.1.S1_at	8.96221	6.96649	6.64765
Mtr.10740.1.S1_at	285.195	322.322	366.53
Mtr.10741.1.S1_at	5.20583	6.22931	5.28509
Mtr.10741.1.S1_s_at	221.23	223.193	199.592
Mtr.10742.1.S1_at	2260.79	2172.1	2079.71
Mtr.10743.1.S1_at	1994.96	1626.6	2189.95
Mtr.10744.1.S1_at	1142.22	1027.84	1100.78
Mtr.10745.1.S1_at	992.723	956.302	995.211
Mtr.10746.1.S1_at	874.914	835.624	803.391
Mtr.10747.1.S1_at	489.35	464.106	457.661
Mtr.10748.1.S1_at	1802.98	1631.15	1662.81
Mtr.10749.1.S1_at	1138.28	1135.09	1124.15
Mtr.1075.1.S1_at	16.6474	17.2459	21.2581
Mtr.10750.1.S1_at	614.193	554.354	604.99
Mtr.10751.1.S1_at	3195.43	3060.24	3132.64
Mtr.10752.1.S1_at	1609.99	1576.14	1797.57
Mtr.10753.1.S1_at	158.84	240.707	249.239
Mtr.10754.1.S1_at	233.38	239.914	274.13
Mtr.10755.1.S1_at	26.1958	16.6258	21.7747
Mtr.10756.1.S1_at	1327.46	1290.6	1359.41
Mtr.10757.1.S1_at	8.24319	9.65167	8.0093
Mtr.10758.1.S1_at	776.081	778.728	800.204
Mtr.1076.1.S1_at	724.702	722.119	616.773
Mtr.10760.1.S1_at	1687.82	1881.81	1808.77
Mtr.10761.1.S1_s_at	389.88	351.32	297.678
Mtr.10762.1.S1_at	592.797	556.035	558.89
Mtr.10763.1.S1_at	2133.61	2251.05	2230.65
Mtr.10764.1.S1_at	1239.27	1300.87	1083.79
Mtr.10765.1.S1_at	1075.78	1072.64	1046.82
Mtr.10766.1.S1_s_at	320.853	301.749	382.991
Mtr.10767.1.S1_at	270.696	280.468	227.292
Mtr.10768.1.S1_at	1906.92	1902.25	1877.4
Mtr.10769.1.S1_at	458.609	471.341	485.68
Mtr.1077.1.S1_at	7.80511	9.13526	7.60464
Mtr.10770.1.S1_at	1418.47	1365.79	1472.72
Mtr.10771.1.S1_at	97.1716	94.3174	125.751
Mtr.10772.1.S1_at	1795.43	1839.83	1720.72
Mtr.10773.1.S1_at	386.489	405.781	383.303
Mtr.10774.1.S1_at	1286	1222.29	1293.68
Mtr.10775.1.S1_at	714.665	714.7	707.059
Mtr.10776.1.S1_at	853.893	775.806	824.866
Mtr.10777.1.S1_at	29.0966	24.5464	34.5999
Mtr.10778.1.S1_at	96.0077	72.7331	74.8475
Mtr.10779.1.S1_at	1389.44	1374.95	1374.78
Mtr.1078.1.S1_at	11.8295	10.5842	10.5361
Mtr.10780.1.S1_at	14.6944	24.2244	24.198
Mtr.10781.1.S1_at	430.883	448.1	412.954
Mtr.10782.1.S1_at	89.8607	118.158	138.479
Mtr.10783.1.S1_at	6.38713	7.32263	6.09336
Mtr.10784.1.S1_at	7.99343	5.88219	7.41683
Mtr.10785.1.S1_at	7.80504	8.45036	9.10011
Mtr.10786.1.S1_at	1129.21	1034.59	998.99
Mtr.10787.1.S1_at	593.923	559.35	527.085
Mtr.10788.1.S1_at	1600.96	1626.74	1362.93
Mtr.10789.1.S1_at	240.021	268.744	205.833
Mtr.1079.1.S1_at	7.46462	6.52805	7.65101
Mtr.10790.1.S1_at	168.201	148.395	145.096
Mtr.10791.1.S1_at	1788.83	1772.56	1869.32
Mtr.10792.1.S1_at	1156.45	1041.12	1515.82
Mtr.10793.1.S1_at	1431.71	1339.03	1315.83
Mtr.10794.1.S1_at	2028.66	2097.98	1848.38
Mtr.10795.1.S1_at	227.68	202.332	207.81
Mtr.10796.1.S1_at	2809.35	2784.08	2782.4
Mtr.10797.1.S1_at	7.55502	7.99545	7.97787
Mtr.10798.1.S1_at	1887.53	1841.32	1836.03
Mtr.10799.1.S1_at	129.936	108.462	102.914
Mtr.1080.1.S1_at	9.93268	10.159	11.1893
Mtr.10800.1.S1_at	83.0791	53.2481	63.8453
Mtr.10800.1.S1_s_at	302.905	258.881	244.89
Mtr.10801.1.S1_at	3445.5	3404.64	3318.85
Mtr.10802.1.S1_at	2350.25	2261.04	2104.44
Mtr.10803.1.S1_at	2356.29	2323.64	2407.4
Mtr.10804.1.S1_at	23.3227	18.8349	20.6322
Mtr.10805.1.S1_at	1100.72	1035.27	1137.56
Mtr.10806.1.S1_at	585.259	657.875	604.575
Mtr.10807.1.S1_at	213.911	219.965	205.84
Mtr.10808.1.S1_at	843.964	734.758	929.018
Mtr.10809.1.S1_at	47.7806	46.4376	44.3702
Mtr.1081.1.S1_at	405.487	368.352	359.77
Mtr.10810.1.S1_at	1395.15	1749.39	1461.93
Mtr.10811.1.S1_at	776.974	808.02	815.389
Mtr.10812.1.S1_at	41.1618	60.8235	249.247
Mtr.10814.1.S1_at	506.049	462.114	569.84
Mtr.10815.1.S1_at	22.7653	14.7979	43.7881
Mtr.10816.1.S1_at	11.4689	13.9704	10.2401
Mtr.10817.1.S1_at	97.7453	115.258	94.629
Mtr.10818.1.S1_at	1053.16	979.023	1024.06
Mtr.10819.1.S1_at	3307.93	3408.97	3100.49
Mtr.1082.1.S1_at	1167.53	1181.96	1053.02
Mtr.10820.1.S1_at	9.07308	6.48246	6.69489
Mtr.10821.1.S1_at	51.6831	40.0463	35.1882
Mtr.10822.1.S1_at	1386.58	1341.37	1390.88
Mtr.10823.1.S1_s_at	22.2016	24.0415	23.123
Mtr.10824.1.S1_at	554.694	699.042	713.297
Mtr.10825.1.S1_at	16.3602	11.1961	14.6743
