Probeset	ART_20dpi_control_1	ART_20dpi_control_2	ART_20dpi_control_3
Mtr.50065.1.S1_at	7.73383	6.76002	8.31176
Mtr.50066.1.S1_at	5.48426	6.74596	5.14472
Mtr.50067.1.S1_at	10.3817	11.5943	11.1133
Mtr.5007.1.S1_at	23.5421	28.4364	17.9086
Mtr.50070.1.S1_at	6.56481	6.60707	7.82678
Mtr.50071.1.S1_s_at	5.72957	7.4606	6.21783
Mtr.50072.1.S1_s_at	10.419	9.42188	7.46542
Mtr.50074.1.S1_at	81.5852	43.4189	38.9097
Mtr.50075.1.S1_s_at	429.967	473.899	441.371
Mtr.50076.1.S1_at	6.39006	7.0636	6.18787
Mtr.50077.1.S1_at	8.4865	8.95298	6.6964
Mtr.50078.1.S1_at	9.63997	7.31809	6.52081
Mtr.5008.1.S1_at	8.53627	10.6759	9.08196
Mtr.50080.1.S1_s_at	87.7969	312.951	196.017
Mtr.50080.1.S1_x_at	6.19093	6.25553	6.49442
Mtr.50082.1.S1_at	5.74439	6.74282	7.01547
Mtr.50083.1.S1_at	8.91714	8.95298	8.49327
Mtr.50084.1.S1_at	7.80265	6.8968	6.49442
Mtr.50085.1.S1_at	7.65848	9.04142	8.90784
Mtr.50087.1.S1_at	239.278	203.153	240.439
Mtr.50088.1.S1_at	9.82526	8.78873	10.2486
Mtr.50089.1.S1_at	7.8667	6.41198	6.21779
Mtr.5009.1.S1_at	7.34737	7.62401	7.2788
Mtr.50090.1.S1_at	733.786	667.902	740.141
Mtr.50091.1.S1_at	6.96883	7.65207	6.14013
Mtr.50092.1.S1_at	6.2332	6.19529	6.14927
Mtr.50093.1.S1_at	8.49777	7.7845	8.56325
Mtr.50093.1.S1_s_at	94.5324	98.2173	83.1279
Mtr.50094.1.S1_s_at	198.495	197.962	175.052
Mtr.50095.1.S1_at	83.5113	76.4468	82.6189
Mtr.50095.1.S1_s_at	428.784	411.234	466.355
Mtr.50098.1.S1_at	9.76858	9.35786	9.2323
Mtr.50099.1.S1_s_at	7.97167	6.90228	8.2508
Mtr.501.1.S1_at	61.5089	46.3967	65.6417
Mtr.5010.1.S1_at	6.20966	7.18524	6.54604
Mtr.50100.1.S1_at	7.41797	8.39258	7.7816
Mtr.50100.1.S1_x_at	8.63916	8.45932	8.06521
Mtr.50101.1.S1_at	16.388	16.9762	16.9491
Mtr.50103.1.S1_at	9.28313	9.32172	7.52828
Mtr.50104.1.S1_at	7.31344	8.18882	7.69263
Mtr.50106.1.S1_at	8.38844	6.99968	6.70224
Mtr.50107.1.S1_at	6.72986	7.14814	7.3649
Mtr.50108.1.S1_s_at	5.44996	6.43191	6.32065
Mtr.50109.1.S1_at	1193.27	1201.78	1161.23
Mtr.5011.1.S1_at	5.94659	7.08334	7.57253
Mtr.50112.1.S1_x_at	7.48625	9.05794	7.2788
Mtr.50113.1.S1_x_at	10.0898	13.979	12.9385
Mtr.50114.1.S1_s_at	10.9766	10.9221	10.4508
Mtr.50115.1.S1_at	66.5512	59.2603	62.9148
Mtr.50116.1.S1_s_at	17.1644	19.3194	18.084
Mtr.50117.1.S1_x_at	7.46467	9.04125	8.05576
Mtr.50118.1.S1_at	740.554	560.001	688.992
Mtr.50119.1.S1_at	8.74751	7.83091	8.66065
Mtr.50119.1.S1_x_at	8.96134	9.59747	10.2672
Mtr.5012.1.S1_at	9.36008	10.5347	10.2341
Mtr.50120.1.S1_at	8.34173	7.939	7.10023
Mtr.50122.1.S1_at	1220.32	1085.99	1151.56
Mtr.50123.1.S1_at	3920.1	3021.14	3398.28
Mtr.50124.1.S1_s_at	284.187	333.053	296.26
Mtr.50125.1.S1_at	47.5591	39.0185	51.5875
Mtr.50126.1.S1_at	251.465	253.779	237.96
Mtr.50127.1.S1_at	29.7053	31.4701	38.2266
Mtr.50128.1.S1_at	9.1264	11.4575	9.34929
Mtr.50129.1.S1_at	40.1268	34.9573	36.8633
Mtr.50129.1.S1_s_at	756.895	685.889	779.214
Mtr.5013.1.S1_at	14.6556	10.5075	10.4261
Mtr.50130.1.S1_at	9.17542	6.49208	9.32317
Mtr.50131.1.S1_at	11.9384	9.69645	9.87032
Mtr.50132.1.S1_s_at	172.439	175.69	166.806
Mtr.50133.1.S1_at	6.94886	6.67489	7.3367
Mtr.50134.1.S1_s_at	971.402	850.263	906.981
Mtr.50138.1.S1_at	5.71427	6.49869	7.47272
Mtr.50139.1.S1_at	13.2918	13.2722	19.2626
Mtr.5014.1.S1_at	10.1321	9.37763	7.91228
Mtr.50140.1.S1_at	364.361	339.031	345.812
Mtr.50143.1.S1_at	7.49267	6.02489	6.55314
Mtr.50144.1.S1_at	117.337	135.535	121.627
Mtr.50145.1.S1_s_at	36.5943	32.9983	45.7993
Mtr.50147.1.S1_at	18.8415	21.8983	16.6812
Mtr.50148.1.S1_at	324.483	271.643	329.972
Mtr.50149.1.S1_at	6.47656	6.39622	6.82471
Mtr.5015.1.S1_at	7.62107	7.89453	9.4494
Mtr.50150.1.S1_at	6.99435	8.34117	7.20474
Mtr.50152.1.S1_at	25.4465	24.9792	22.6085
Mtr.50154.1.S1_s_at	6.76898	10.8071	7.8038
Mtr.50155.1.S1_at	7.8543	5.72153	7.42684
Mtr.50156.1.S1_at	1605.27	1683.31	1673.13
Mtr.50157.1.S1_at	821.465	884.313	850.148
Mtr.50158.1.S1_at	6.13485	4.87639	6.19493
Mtr.50158.1.S1_x_at	6.04038	5.42475	6.87697
Mtr.50159.1.S1_x_at	7.06551	6.64049	9.28627
Mtr.5016.1.S1_at	6.20194	6.21158	6.16601
Mtr.50160.1.S1_at	44.968	27.8171	38.5199
Mtr.50161.1.S1_at	30.6449	26.6502	22.3524
Mtr.50162.1.S1_at	10.8424	8.79223	9.44275
Mtr.50163.1.S1_at	310.391	294.721	378.385
Mtr.50164.1.S1_at	14.083	16.3091	19.5083
Mtr.50165.1.S1_at	7.26781	8.08182	7.8907
Mtr.50166.1.S1_at	7.81957	6.51865	6.91074
Mtr.50167.1.S1_at	8.29723	8.66915	9.80741
Mtr.50168.1.S1_at	14.5735	11.2995	14.5564
Mtr.50169.1.S1_at	8.9812	8.65251	8.25898
Mtr.5017.1.S1_at	8.82382	6.85143	7.47166
Mtr.50170.1.S1_at	9.48092	9.35285	11.483
Mtr.50171.1.S1_at	11.9645	11.3413	7.85119
Mtr.50172.1.S1_at	137.675	130.928	147.189
Mtr.50173.1.S1_at	190.566	148.133	144.881
Mtr.50175.1.S1_at	28.8348	31.6099	26.6506
Mtr.50176.1.S1_s_at	403.412	437.524	449.484
Mtr.50177.1.S1_at	14.4095	9.21023	7.21856
Mtr.50178.1.S1_x_at	6.82508	7.6246	6.92677
Mtr.50179.1.S1_s_at	9.04369	8.73837	7.07046
Mtr.5018.1.S1_at	13.4096	17.2465	11.6432
Mtr.50180.1.S1_at	8.49273	9.34243	7.14923
Mtr.50181.1.S1_s_at	2069.83	2248.63	2108.37
Mtr.50182.1.S1_at	641.647	1899.31	1476.29
Mtr.50183.1.S1_s_at	10.4447	10.8859	15.3928
Mtr.50184.1.S1_at	10.0455	11.1549	7.74039
Mtr.50185.1.S1_at	267.588	271.368	301.258
Mtr.50186.1.S1_at	62.5063	52.0715	75.2188
Mtr.50187.1.S1_at	1887.79	1934.08	2061.78
Mtr.50188.1.S1_at	21.7127	24.7461	16.5736
Mtr.50189.1.S1_at	15.7372	9.42102	11.0464
Mtr.5019.1.S1_at	6.10358	5.84906	6.01384
Mtr.5019.1.S1_x_at	6.59226	5.20151	5.07957
Mtr.50191.1.S1_at	6.4724	6.11122	7.765
Mtr.50193.1.S1_at	8.3431	11.4456	9.09863
Mtr.50194.1.S1_at	10.0396	7.24663	9.9442
Mtr.50195.1.S1_at	7.3127	6.87596	6.57073
Mtr.50196.1.S1_at	19.0731	12.9522	15.201
Mtr.50197.1.S1_at	275.049	249.712	249.505
Mtr.50198.1.S1_at	6.97285	9.43196	7.83309
Mtr.50199.1.S1_at	8.63916	10.564	11.7656
Mtr.502.1.S1_at	6.85396	6.98176	5.93825
Mtr.5020.1.S1_at	8.63916	8.97043	8.25107
Mtr.50200.1.S1_at	970.168	966.414	976.676
Mtr.50201.1.S1_at	7.08714	8.79979	7.87464
Mtr.50202.1.S1_x_at	6.0722	6.44426	6.04906
Mtr.50205.1.S1_at	149.62	129.961	124.608
Mtr.50206.1.S1_at	23.9311	29.4052	25.8459
Mtr.50207.1.S1_at	5.88502	6.52059	8.6108
Mtr.50207.1.S1_s_at	42.0217	66.8779	47.8359
Mtr.50208.1.S1_at	51.7181	84.5708	59.3891
Mtr.5021.1.S1_at	8.75577	6.89601	8.43619
Mtr.50210.1.S1_at	375.562	399.951	394.983
Mtr.50211.1.S1_at	812.769	870.955	837.015
Mtr.50212.1.S1_at	7.54673	5.94258	6.50527
Mtr.50213.1.S1_s_at	10.8424	7.19874	7.66388
Mtr.50214.1.S1_at	355.691	324.785	305.08
Mtr.50214.1.S1_s_at	206.184	169.271	175.218
Mtr.50215.1.S1_at	8.07166	7.62219	7.4112
Mtr.50216.1.S1_s_at	31.542	23.1354	31.5638
Mtr.50217.1.S1_s_at	95.2227	91.695	91.6578
Mtr.50218.1.S1_s_at	465.955	354.463	392.519
Mtr.50219.1.S1_at	5.54113	5.77589	5.8458
Mtr.5022.1.S1_at	17.2459	13.6017	13.2496
Mtr.5022.1.S1_s_at	11.9033	11.0885	10.471
Mtr.50220.1.S1_at	61.0136	69.9343	56.9279
Mtr.50221.1.S1_at	33.2902	32.3074	35.5505
Mtr.50222.1.S1_at	9.11695	9.41756	8.60389
Mtr.50223.1.S1_at	4512.72	4273.88	4391.41
Mtr.50224.1.S1_s_at	616.509	529.3	541.705
Mtr.50225.1.S1_at	438.125	481.887	485.784
Mtr.50226.1.S1_at	13.3418	13.2204	12.9014
Mtr.50227.1.S1_at	782.544	856.77	826.774
Mtr.50227.1.S1_s_at	1167.69	1197.4	1278.23
Mtr.50228.1.S1_s_at	13.9267	12.6608	11.2987
Mtr.50229.1.S1_at	10.593	10.9718	9.00953
Mtr.5023.1.S1_at	37.162	50.4189	31.8808
Mtr.5023.1.S1_x_at	47.9596	28.8516	44.8453
Mtr.50230.1.S1_at	10.563	10.5021	12.8997
Mtr.50231.1.S1_at	33.5865	21.1513	37.6071
Mtr.50232.1.S1_at	8.16998	5.73595	7.01085
Mtr.50233.1.S1_at	180.294	142.304	159.289
Mtr.50234.1.S1_at	5.64115	6.05945	6.00869
Mtr.50234.1.S1_s_at	9.64196	7.64277	11.483
Mtr.50235.1.S1_at	30.8561	24.9863	27.3451
Mtr.50236.1.S1_at	471.011	415.338	408.284
Mtr.50238.1.S1_at	6.82831	6.02274	5.34444
Mtr.50239.1.S1_at	8.65393	7.33777	6.75996
Mtr.5024.1.S1_at	325.976	341.33	363.184
Mtr.50240.1.S1_at	76.842	76.822	66.1006
Mtr.50241.1.S1_at	6.0646	5.97053	6.53544
Mtr.50242.1.S1_at	12.1459	16.8051	19.374
Mtr.50243.1.S1_at	5.98016	6.45106	5.96106
Mtr.50244.1.S1_at	15.0328	8.15182	13.1023
Mtr.50244.1.S1_x_at	7.76659	7.14782	6.66523
Mtr.50245.1.S1_x_at	6.92803	6.41353	6.96856
Mtr.50246.1.S1_at	7.06086	6.83094	8.24045
Mtr.50246.1.S1_x_at	6.52582	9.73353	7.95786
Mtr.50247.1.S1_at	123.079	474.996	180.952
Mtr.50248.1.S1_at	8.30413	7.12549	7.12909
Mtr.5025.1.S1_at	50.474	35.8032	46.0468
Mtr.50250.1.S1_at	51.1841	57.51	54.4016
Mtr.50251.1.S1_at	9.64389	8.46402	11.0945
Mtr.50252.1.S1_s_at	8.32905	7.97385	9.04541
Mtr.50254.1.S1_at	13.2261	14.5369	14.5161
Mtr.50255.1.S1_at	7.07719	12.6558	9.84542
Mtr.50256.1.S1_at	31.2121	24.0784	26.9623
Mtr.50257.1.S1_at	150.398	156.56	157.666
Mtr.50258.1.S1_s_at	27.7907	34.8527	42.9848
Mtr.50259.1.S1_at	9.09276	11.0885	8.79128
Mtr.5026.1.S1_at	9.72463	7.65887	8.74789
Mtr.50260.1.S1_at	5.94356	7.95818	6.28584
Mtr.50261.1.S1_at	92.4526	103.803	99.8742
Mtr.50263.1.S1_at	9.25053	9.04346	8.98658
Mtr.50264.1.S1_at	10.7363	7.27614	8.54791
Mtr.50265.1.S1_at	14.0625	10.0167	8.62978
Mtr.50266.1.S1_at	7.04604	6.42002	6.78211
Mtr.50269.1.S1_at	8.17461	7.24576	8.83195
Mtr.5027.1.S1_at	10.2375	8.19438	9.1962
Mtr.50270.1.S1_at	9.77268	9.45399	8.76632
Mtr.50270.1.S1_x_at	10.207	10.4793	10.2918
Mtr.50271.1.S1_x_at	9.07712	10.1643	10.4811
Mtr.50272.1.S1_at	1189.46	1002.47	1152.25
Mtr.50273.1.S1_at	7.25634	8.88782	6.89655
Mtr.50274.1.S1_at	14.9081	12.5176	10.6625
Mtr.50275.1.S1_s_at	14.6324	18.9281	16.3783
Mtr.50276.1.S1_at	1110.22	1196.36	1240.89
Mtr.50277.1.S1_at	8191.33	7392.79	7538.08
Mtr.50278.1.S1_at	1422.33	985.045	1070.95
Mtr.50278.1.S1_s_at	754.45	585.895	633.299
Mtr.50279.1.S1_at	9.08651	12.9817	8.52775
Mtr.5028.1.S1_at	57.6522	88.3781	84.4347
Mtr.50280.1.S1_at	15.2891	24.0216	22.7603
Mtr.50280.1.S1_s_at	245.737	291.547	234.935
Mtr.50281.1.S1_s_at	57.2288	50.9029	53.7805
Mtr.50283.1.S1_at	17.3095	10.1384	10.0659
Mtr.50284.1.S1_at	6.67874	6.85927	7.65315
Mtr.50285.1.S1_at	18.476	13.6158	16.6245
Mtr.50287.1.S1_at	351.888	391.272	391.766
Mtr.50288.1.S1_at	61.0905	65.605	70.6043
Mtr.5029.1.S1_at	12.3463	9.40529	6.73451
Mtr.50290.1.S1_s_at	490.083	432.752	450.985
Mtr.50292.1.S1_at	161.133	128.957	128.855
Mtr.50296.1.S1_at	5.92921	7.01334	6.07682
Mtr.50297.1.S1_at	9.36055	10.4813	7.11343
Mtr.50298.1.S1_at	25.2772	14.0695	21.9466
Mtr.50298.1.S1_s_at	12.3375	16.1947	12.0884
Mtr.50299.1.S1_s_at	105.283	107.177	113.602
Mtr.503.1.S1_at	8.68269	8.58202	8.61751
Mtr.5030.1.S1_at	22.2743	15.9102	22.3447
Mtr.50300.1.S1_s_at	420.217	404.939	457.231
Mtr.50301.1.S1_s_at	9.1264	7.81696	8.58773
Mtr.50303.1.S1_at	10.5963	14.4099	9.05938
Mtr.50304.1.S1_at	21.641	22.6458	19.108
Mtr.50305.1.S1_at	12.7833	11.8876	13.3227
Mtr.50306.1.S1_at	9.1264	10.4988	16.0262
Mtr.50307.1.S1_at	195.755	207.485	196.476
Mtr.50308.1.S1_at	95.0922	95.2157	113.449
Mtr.50309.1.S1_s_at	4837.2	4040.4	4441.56
Mtr.5031.1.S1_at	9.7368	7.2828	8.8754
Mtr.50310.1.S1_at	6.24307	6.4258	5.33805
Mtr.50311.1.S1_at	9.06894	7.58619	7.11669
Mtr.50312.1.S1_at	6.691	5.7426	7.38834
Mtr.50313.1.S1_at	399.119	373.497	337.607
Mtr.50314.1.S1_s_at	656.214	672.513	641.88
Mtr.50315.1.S1_at	561.583	495.587	516.12
Mtr.50316.1.S1_at	345.105	263.628	281.02
Mtr.50317.1.S1_at	9.19691	10.2541	10.6092
Mtr.50318.1.S1_at	2135.49	1865.92	1853.21
Mtr.50319.1.S1_at	10.8342	8.81225	10.3988
Mtr.5032.1.S1_at	282.615	534.737	475.316
Mtr.50320.1.S1_at	10.8206	9.61922	11.2575
Mtr.50321.1.S1_at	8.19632	7.86879	7.89825
Mtr.50323.1.S1_at	6.03671	6.12193	7.36142
Mtr.50324.1.S1_a_at	7.0684	5.52239	7.49258
Mtr.50325.1.S1_at	10.6896	9.17807	10.9129
Mtr.50326.1.S1_at	5192.36	4466.77	4624.03
Mtr.50327.1.S1_at	9.13561	7.93632	7.87964
Mtr.50329.1.S1_at	7.85212	9.47795	10.7586
Mtr.5033.1.S1_s_at	305.927	277.933	302.562
Mtr.50330.1.S1_at	8.82741	7.65705	8.44911
Mtr.50331.1.S1_at	12.8935	17.862	12.477
Mtr.50332.1.S1_at	7.54256	7.63944	5.51036
Mtr.50333.1.S1_at	7.68615	7.63425	6.34877
Mtr.50334.1.S1_at	6.80382	5.71074	6.10883
Mtr.50335.1.S1_s_at	2294.56	2275.02	2351.39
Mtr.50336.1.S1_at	7.56371	10.2688	10.2088
Mtr.50336.1.S1_s_at	16.0475	20.6848	14.3741
Mtr.50337.1.S1_at	8.11781	10.1643	8.05715
Mtr.50338.1.S1_at	8.33477	8.16409	8.24513
Mtr.50339.1.S1_at	10.6214	9.96987	10.2496
Mtr.5034.1.S1_at	9.88143	9.21544	10.3943
Mtr.50342.1.S1_at	34.4648	28.756	32.7131
Mtr.50342.1.S1_s_at	269.783	259.053	253.457
Mtr.50343.1.S1_s_at	99.848	133.221	125.52
Mtr.50344.1.S1_at	34.1697	42.8631	30.666
Mtr.50344.1.S1_s_at	11.0495	18.494	16.6919
Mtr.50345.1.S1_at	10.4608	6.88819	10.9129
Mtr.50346.1.S1_at	6.1814	5.90687	6.69449
Mtr.50347.1.S1_at	507.386	529.545	499.167
Mtr.50347.1.S1_s_at	949.96	1029.12	948.681
Mtr.50348.1.S1_s_at	107.63	68.183	67.1986
Mtr.50349.1.S1_at	8.89785	9.06195	12.327
Mtr.5035.1.S1_at	14.179	29.824	22.5733
Mtr.50350.1.S1_at	231.216	233.299	251.31
Mtr.50352.1.S1_at	16.907	17.8569	15.2667
Mtr.50352.1.S1_x_at	16.0907	12.8024	13.559
Mtr.50353.1.S1_at	7.36795	8.38722	8.24936
Mtr.50357.1.S1_at	6.44783	6.67722	7.6069
Mtr.50358.1.S1_at	1104.18	882.951	949.17
Mtr.50359.1.S1_at	81.3433	91.4129	85.3617
Mtr.5036.1.S1_at	24.413	34.016	20.7068
Mtr.50360.1.S1_at	10.873	9.09302	9.94707
Mtr.50362.1.S1_at	529.738	558.95	576.325
Mtr.50363.1.S1_at	111.071	140.297	131.951
Mtr.50364.1.S1_at	6.76865	7.58588	5.75864
Mtr.50365.1.S1_at	589.584	647.623	681.237
Mtr.50366.1.S1_at	15.7818	16.0743	16.7168
Mtr.50367.1.S1_at	21.5064	22.1686	22.5066
Mtr.50368.1.S1_s_at	198.804	216.116	192.579
Mtr.50369.1.S1_at	7.66442	7.41936	6.41871
Mtr.5037.1.S1_at	7.40452	7.33737	6.94033
Mtr.50370.1.S1_at	8.84708	8.89733	7.76244
Mtr.50371.1.S1_s_at	1288.21	1323.04	1224.63
Mtr.50372.1.S1_s_at	1548.73	1331.72	1426.86
Mtr.50373.1.S1_s_at	8.28801	7.72795	7.5395
Mtr.50374.1.S1_s_at	1264.64	1228.13	1224.2
Mtr.50375.1.S1_at	27.4985	27.0057	33.3844
Mtr.50376.1.S1_at	182.058	142.217	181.075
Mtr.50377.1.S1_at	19.0064	67.3112	36.8755
Mtr.50377.1.S1_s_at	293.906	1766.14	1103.99
Mtr.50378.1.S1_s_at	478.339	496.616	477.452
Mtr.50379.1.S1_at	8.56454	8.50898	8.38251
Mtr.5038.1.S1_at	10.7231	10.1818	9.90858
Mtr.50380.1.S1_at	437.187	2133.73	2347.41
Mtr.50381.1.S1_at	4649.36	3765.35	3823.05
Mtr.50382.1.S1_x_at	8.82664	7.32127	8.26733
Mtr.50383.1.S1_at	8.07374	7.41493	6.61767
Mtr.50384.1.S1_at	7.38516	9.0915	9.40775
Mtr.50385.1.S1_at	9.93994	10.2217	10.3681
Mtr.50386.1.S1_at	28.2719	24.9492	24.772
Mtr.50387.1.S1_at	10.1046	13.414	10.2439
Mtr.50388.1.S1_at	26.5015	25.4751	41.0872
Mtr.50389.1.S1_at	8.23022	7.85407	8.97302
Mtr.5039.1.S1_at	420.567	336.577	365.314
Mtr.50390.1.S1_at	211.514	200.315	212.299
Mtr.50391.1.S1_at	7.46777	7.57279	7.78501
Mtr.50392.1.S1_at	55.1216	59.8558	63.7005
Mtr.50393.1.S1_s_at	224.904	163.743	213.132
Mtr.50396.1.S1_at	104.999	179.341	136.101
Mtr.50397.1.S1_at	16.9949	10.6276	13.2911
Mtr.50398.1.S1_s_at	462.657	434.159	425.734
Mtr.50399.1.S1_at	8.13525	8.17732	7.217
Mtr.5040.1.S1_s_at	387.21	480.082	501.298
Mtr.50400.1.S1_at	23.7359	20.2785	23.041
Mtr.50401.1.S1_at	9.7308	8.20864	8.74821
Mtr.50402.1.S1_at	11.1051	9.4426	8.65259
Mtr.50403.1.S1_at	7.97745	10.7858	11.348
Mtr.50404.1.S1_at	42.6975	32.1262	35.5785
Mtr.50405.1.S1_x_at	8.63916	9.33447	10.1659
Mtr.50406.1.S1_s_at	13.8941	11.1211	15.79
Mtr.50407.1.S1_at	10.7233	9.5563	7.61323
Mtr.50408.1.S1_at	20.7128	17.003	26.3103
Mtr.50409.1.S1_at	15.7483	19.9886	20.2996
Mtr.5041.1.S1_s_at	160.375	105.434	142.676
Mtr.50410.1.S1_at	63.7091	51.1553	32.4553
Mtr.50411.1.S1_at	451.314	406.682	437.492
Mtr.50412.1.S1_at	462.541	409.956	421.632
Mtr.50413.1.S1_at	12.1226	9.02906	10.4282
Mtr.50414.1.S1_at	423.403	324.925	373.897
Mtr.50415.1.S1_s_at	256.224	245.222	237.6
Mtr.50416.1.S1_at	843.932	860.078	921.086
Mtr.50417.1.S1_at	399.202	313.615	346.789
Mtr.50418.1.S1_at	9.30459	7.33777	7.56634
Mtr.50419.1.S1_at	1040.8	1057.64	1003.1
Mtr.5042.1.S1_at	6.63551	8.01019	7.82105
Mtr.50420.1.S1_at	10.6569	12.6256	10.9891
Mtr.50421.1.S1_at	8.40468	8.98872	9.00953
Mtr.50422.1.S1_at	106.196	103.221	107.668
Mtr.50423.1.S1_at	6.67868	6.15036	7.54564
Mtr.50423.1.S1_x_at	7.93564	7.01069	8.66635
Mtr.50424.1.S1_at	6.4602	7.37928	7.00774
Mtr.50425.1.S1_s_at	243.192	175.086	144.092
Mtr.50426.1.S1_at	54.5945	93.5069	99.7133
Mtr.50427.1.S1_at	9609.88	9360.15	10734
Mtr.50428.1.S1_at	23.234	20.885	18.3171
Mtr.50429.1.S1_x_at	7.24603	6.92661	8.00103
Mtr.5043.1.S1_at	38.6462	59.2985	31.0225
Mtr.50430.1.S1_at	744.266	919.291	1014.66
Mtr.50431.1.S1_at	21.3507	15.9323	19.7462
Mtr.50432.1.S1_at	10.7857	9.10592	10.0105
Mtr.50433.1.S1_at	8.78995	7.62463	6.26216
Mtr.50434.1.S1_at	3411.03	2729.65	3008.58
Mtr.50436.1.S1_at	7.35862	7.33777	6.94569
Mtr.50437.1.S1_at	7.48462	6.56054	7.54847
Mtr.50437.1.S1_s_at	75.7253	132.348	107.229
Mtr.50437.1.S1_x_at	11.059	13.5454	10.3196
Mtr.50439.1.S1_at	8.84173	7.70464	7.94918
Mtr.5044.1.S1_s_at	1607.18	2060.08	2051.54
Mtr.50440.1.S1_at	9.39312	10.1305	8.27449
Mtr.50440.1.S1_s_at	7.28109	7.97463	8.91822
Mtr.50441.1.S1_at	11.0252	12.2039	9.51537
Mtr.50442.1.S1_at	17.4338	11.7238	14.3497
Mtr.50443.1.S1_at	10.5534	11.0885	12.0462
Mtr.50443.1.S1_s_at	6.78892	6.51472	6.52592
Mtr.50444.1.S1_at	6.00558	7.22273	6.50808
Mtr.50445.1.S1_at	8.03925	6.12151	6.4029
Mtr.50446.1.S1_at	7.63343	7.78055	7.8245
Mtr.50448.1.S1_at	8.4688	9.09106	10.3168
Mtr.50449.1.S1_at	8.63183	6.85121	7.2788
Mtr.5045.1.S1_at	120.703	143.691	123.219
Mtr.50450.1.S1_s_at	9.03437	5.88155	6.57396
Mtr.50451.1.S1_s_at	7.93511	6.6438	6.17329
Mtr.50452.1.S1_at	12.729	13.7479	13.6055
Mtr.50453.1.S1_at	136.08	133.986	141.241
Mtr.50455.1.S1_at	6.41042	6.11241	7.7746
Mtr.50456.1.S1_at	9.85369	8.77757	7.89981
Mtr.50457.1.S1_s_at	198.26	433.193	354.88
Mtr.50458.1.S1_at	116.548	95.9035	96.7943
Mtr.50459.1.S1_at	10.6261	14.39	14.6183
Mtr.5046.1.S1_s_at	899.05	1150.73	963.394
Mtr.50460.1.S1_at	8.47742	7.46132	9.00321
Mtr.50461.1.S1_at	6.28074	7.63425	6.08948
Mtr.50462.1.S1_at	807.259	748.23	728.759
Mtr.50463.1.S1_at	6.54177	6.33005	6.04906
Mtr.50464.1.S1_at	9.98419	11.7464	9.48935
Mtr.50464.1.S1_s_at	22.3434	24.2635	20.7356
Mtr.50465.1.S1_at	16.1549	16.4766	17.175
Mtr.50466.1.S1_at	6.86315	8.48757	6.80256
Mtr.50467.1.S1_at	39.1756	63.6053	49.5231
Mtr.50468.1.S1_at	36.04	81.9638	64.9286
Mtr.50469.1.S1_at	124.021	84.6865	105.195
Mtr.50469.1.S1_s_at	220.971	194.962	213.762
Mtr.5047.1.S1_at	44.5933	52.4816	54.7748
Mtr.50473.1.S1_s_at	8.63916	10.0884	9.47313
Mtr.50474.1.S1_x_at	8.99182	8.74216	10.4862
Mtr.50475.1.S1_at	6.89116	7.80284	6.91089
Mtr.50477.1.S1_at	9.1264	9.59319	8.9242
Mtr.50478.1.S1_at	2578.68	3093.66	2945.81
Mtr.5048.1.S1_at	8.52514	7.75085	8.81705
Mtr.50480.1.S1_at	7.36629	8.6656	7.9643
Mtr.50481.1.S1_at	7.7711	9.91426	7.28169
Mtr.50481.1.S1_s_at	18.1314	17.0712	15.4379
Mtr.50483.1.S1_at	156.891	129.068	153.089
Mtr.50484.1.S1_s_at	132.235	136.74	130.609
Mtr.50485.1.S1_s_at	10.6325	10.5685	11.1751
Mtr.50486.1.S1_at	6.30442	6.56054	6.1935
Mtr.50487.1.S1_at	69.1765	50.5458	40.2603
Mtr.5049.1.S1_s_at	11.1823	12.1041	14.057
Mtr.50490.1.S1_at	7.58273	7.92147	8.43263
Mtr.50491.1.S1_at	11.7996	11.5774	11.1648
Mtr.50492.1.S1_s_at	419.092	419.379	373.944
Mtr.50494.1.S1_s_at	386.703	471.656	389.888
Mtr.50495.1.S1_at	7.30827	7.87405	8.38922
Mtr.50496.1.S1_at	354.692	336.087	360.654
Mtr.50497.1.S1_at	7.68522	7.22061	5.95249
Mtr.50498.1.S1_at	8.81198	11.7772	10.7012
Mtr.50499.1.S1_at	9.32765	8.83877	9.48174
Mtr.5050.1.S1_at	17.8934	17.5568	18.8282
Mtr.50500.1.S1_at	6.34692	6.66687	6.02215
Mtr.50501.1.S1_at	7970.88	7260.23	7883.12
Mtr.50502.1.S1_at	190.149	202.728	238.168
Mtr.50503.1.S1_at	15.7759	14.9614	14.4221
Mtr.50504.1.S1_at	108.065	291.903	204.969
Mtr.50505.1.S1_at	184.131	265.86	235.638
Mtr.50506.1.S1_at	939.749	1184.43	1211.43
Mtr.50508.1.S1_at	1175.61	1181.41	1298.06
Mtr.50509.1.S1_at	957.66	903.979	983.468
Mtr.5051.1.S1_at	10.275	16.2336	12.7043
Mtr.50510.1.S1_at	428.533	415.282	412.537
Mtr.50511.1.S1_at	2897.02	2710.44	2732.34
Mtr.50511.1.S1_x_at	3051.4	2861.61	2944.59
Mtr.50512.1.S1_at	8.56798	6.54299	7.37515
Mtr.50513.1.S1_at	10.9875	9.8207	10.0925
Mtr.50514.1.S1_x_at	18.1985	10.9996	15.467
Mtr.50515.1.S1_at	9.11925	10.4791	10.3859
Mtr.50516.1.S1_at	42.8324	32.3695	31.2741
