Probeset	ART_06dpi_control_1	ART_06dpi_control_2	ART_06dpi_control_3
Mtr.45034.1.S1_at	686.005	715.252	597.386
Mtr.45035.1.S1_at	73.1045	70.1226	82.249
Mtr.45036.1.S1_at	163.092	152.743	130.727
Mtr.45037.1.S1_at	14.2987	16.9027	13.0272
Mtr.45038.1.S1_at	148.825	124.622	156.235
Mtr.45039.1.S1_at	11.8387	11.9978	9.8044
Mtr.4504.1.S1_at	77.6565	77.7082	65.251
Mtr.45040.1.S1_at	63.3735	82.0155	61.8037
Mtr.45041.1.S1_at	22.3458	24.1275	36.4701
Mtr.45042.1.S1_at	151.626	183.267	154.255
Mtr.45043.1.S1_s_at	216.524	234.189	211.849
Mtr.45044.1.S1_at	18.7103	19.0793	16.6044
Mtr.45045.1.S1_at	372.521	371.953	323.962
Mtr.45046.1.S1_at	474.358	612.64	614.225
Mtr.45047.1.S1_at	443.253	432.7	423.613
Mtr.45048.1.S1_s_at	15.6396	10.3224	17.4375
Mtr.45049.1.S1_at	18.2395	10.9026	18.2581
Mtr.4505.1.S1_at	11.7171	15.6798	9.33755
Mtr.45050.1.S1_at	191.605	187.815	186.861
Mtr.45051.1.S1_at	35.1942	50.8755	57.0735
Mtr.45052.1.S1_at	3561.96	3572.36	3624.13
Mtr.45053.1.S1_at	3513.6	3126.76	2953.85
Mtr.45054.1.S1_at	175.277	199.823	209.172
Mtr.45055.1.S1_at	811.978	828.493	855.198
Mtr.45056.1.S1_s_at	86.1393	100.406	81.8428
Mtr.45057.1.S1_at	11.5295	10.4713	8.68569
Mtr.45058.1.S1_at	395.158	419.571	370.672
Mtr.45059.1.S1_at	13.6141	16.9155	13.8401
Mtr.4506.1.S1_at	10.145	9.35927	8.81648
Mtr.45060.1.S1_at	147.683	173.743	156.791
Mtr.45061.1.S1_at	5.316	6.19484	6.97453
Mtr.45062.1.S1_at	129.899	146.476	151.51
Mtr.45063.1.S1_at	258.632	264.415	248.447
Mtr.45064.1.S1_at	9.12416	8.06615	8.78108
Mtr.45065.1.S1_at	203.017	210.454	191.34
Mtr.45066.1.S1_at	29.0591	35.5776	31.9938
Mtr.45067.1.S1_at	84.3469	101.461	102.48
Mtr.45068.1.S1_at	8.7827	8.55642	13.932
Mtr.45069.1.S1_at	85.3995	83.5196	84.8129
Mtr.45070.1.S1_at	6.24033	6.4154	6.33224
Mtr.45070.1.S1_s_at	7.39652	6.1707	7.27624
Mtr.45071.1.S1_at	14.7976	15.0843	14.9549
Mtr.45072.1.S1_at	84.2571	63.0789	75.1336
Mtr.45073.1.S1_at	38.5902	37.1525	44.0609
Mtr.45074.1.S1_at	402.53	389.177	404.56
Mtr.45075.1.S1_at	358.88	287.301	349.034
Mtr.45076.1.S1_at	108.428	126.467	122.449
Mtr.45077.1.S1_at	7.49755	6.60423	5.89697
Mtr.45078.1.S1_at	1113.77	1041.9	1060.52
Mtr.45079.1.S1_at	7.03355	10.1645	9.2414
Mtr.45080.1.S1_at	1649.16	1767.88	1779.39
Mtr.45081.1.S1_at	324.537	348.021	351.801
Mtr.45082.1.S1_at	215.048	224.31	190.939
Mtr.45083.1.S1_at	90.1636	90.8469	85.403
Mtr.45084.1.S1_at	275.877	263.087	244.942
Mtr.45085.1.S1_s_at	118.066	107.065	99.1417
Mtr.45086.1.S1_at	157.178	147.194	119.303
Mtr.45087.1.S1_at	703.521	619.304	685.261
Mtr.45088.1.S1_at	292.18	309.063	271.324
Mtr.45089.1.S1_at	493.969	548.567	453.921
Mtr.4509.1.S1_at	5.3544	6.05871	6.20277
Mtr.4509.1.S1_s_at	90.7458	76.2942	69.5811
Mtr.45090.1.S1_at	9.04966	5.98301	7.37029
Mtr.45091.1.S1_at	7.96004	7.99866	6.8813
Mtr.45091.1.S1_x_at	10.6072	5.90645	7.8478
Mtr.45092.1.S1_at	219.203	217.049	241.765
Mtr.45093.1.S1_at	72.8132	78.9738	68.6798
Mtr.45094.1.S1_at	9.13216	6.63522	8.95743
Mtr.45095.1.S1_at	283.45	279.935	259.288
Mtr.45096.1.S1_at	170.77	187.537	182.253
Mtr.45097.1.S1_at	7.65304	10.0171	8.44668
Mtr.45098.1.S1_at	16.2626	20.1467	14.9153
Mtr.45099.1.S1_at	239.598	236.518	209.874
Mtr.451.1.S1_at	17.1514	24.6698	24.3557
Mtr.45100.1.S1_at	7.65128	7.72836	8.06793
Mtr.45101.1.S1_at	866.598	825.08	875.448
Mtr.45102.1.S1_s_at	139.623	183.225	186.574
Mtr.45103.1.S1_at	429.082	398.396	503.054
Mtr.45104.1.S1_at	8.6925	7.42012	7.15686
Mtr.45105.1.S1_at	12.6231	15.4808	14.398
Mtr.45106.1.S1_at	11.245	8.55636	8.68651
Mtr.45107.1.S1_at	16.2022	16.3085	17.1224
Mtr.45108.1.S1_at	577.099	556.513	552.08
Mtr.45109.1.S1_at	226.383	249.05	238.17
Mtr.45110.1.S1_at	45.9475	26.7571	31.5879
Mtr.45111.1.S1_at	77.0525	90.0722	100.105
Mtr.45112.1.S1_at	9.11604	10.2169	5.79568
Mtr.45113.1.S1_at	9.28216	9.89952	10.4183
Mtr.45114.1.S1_at	533.332	457.819	516.074
Mtr.45115.1.S1_at	6.93994	8.98824	6.82027
Mtr.45116.1.S1_at	70.6064	71.1763	86.4892
Mtr.45117.1.S1_at	64.7735	85.4751	77.493
Mtr.45117.1.S1_s_at	125.204	131.502	135.028
Mtr.45118.1.S1_at	116.898	122.591	115.102
Mtr.45119.1.S1_at	646.148	605.609	606.943
Mtr.45120.1.S1_at	12.7306	18.1707	17.9462
Mtr.45121.1.S1_at	41.4791	50.1217	42.7229
Mtr.45122.1.S1_at	15.8197	17.7933	17.467
Mtr.45123.1.S1_at	32.4659	37.1853	26.1756
Mtr.45124.1.S1_at	849.594	814.682	736.378
Mtr.45125.1.S1_at	17.3718	21.9168	17.1815
Mtr.45126.1.S1_at	13.632	12.9871	12.3111
Mtr.45127.1.S1_at	189.604	206.79	193.456
Mtr.45128.1.S1_at	222.858	244.282	221.44
Mtr.4513.1.S1_x_at	72.0938	73.5292	82.0848
Mtr.45130.1.S1_at	141.982	128.756	120.011
Mtr.45131.1.S1_at	63.6041	80.083	55.0788
Mtr.45132.1.S1_at	577.716	632.275	644.552
Mtr.45133.1.S1_at	75.5439	78.2688	62.2319
Mtr.45134.1.S1_at	279.862	343.927	330.268
Mtr.45135.1.S1_at	541.572	554.133	591.927
Mtr.45136.1.S1_at	28.1699	30.9821	29.5141
Mtr.45137.1.S1_at	615.535	684.616	632.908
Mtr.45138.1.S1_at	17.276	17.4619	15.5434
Mtr.45139.1.S1_at	204.136	238.936	221.053
Mtr.4514.1.S1_at	9.93689	11.6483	16.3519
Mtr.45140.1.S1_at	14.9584	15.0105	15.6907
Mtr.45141.1.S1_at	65.1493	70.6734	68.4631
Mtr.45142.1.S1_at	505.65	547.295	483.769
Mtr.45143.1.S1_at	16.3658	11.5168	20.4969
Mtr.45144.1.S1_at	807.442	798.462	777.674
Mtr.45145.1.S1_s_at	1441.63	1343.89	1305
Mtr.45146.1.S1_at	14.5397	12.9871	15.6675
Mtr.45147.1.S1_at	8.40434	7.94099	7.97638
Mtr.45148.1.S1_at	111.03	105.821	110.272
Mtr.45149.1.S1_at	516.787	458.84	429.203
Mtr.4515.1.S1_at	9.31103	14.6934	19.3968
Mtr.45150.1.S1_at	479.285	433.528	416.06
Mtr.45151.1.S1_at	258.873	221.789	233.606
Mtr.45152.1.S1_at	383.624	416.333	404.444
Mtr.45153.1.S1_at	1281.14	1270.46	1285.27
Mtr.45154.1.S1_at	501.173	527.442	484.203
Mtr.45155.1.S1_at	974.966	1018.73	924.4
Mtr.45156.1.S1_at	264.092	257.987	249.733
Mtr.45157.1.S1_at	6.86799	8.26133	7.99951
Mtr.45158.1.S1_at	8.4832	7.94068	9.66832
Mtr.45159.1.S1_at	753.025	786.849	743.942
Mtr.4516.1.S1_at	7.98911	8.13584	9.4728
Mtr.45160.1.S1_at	657.97	581.515	619.576
Mtr.45161.1.S1_at	70.8709	83.6668	45.6101
Mtr.45162.1.S1_at	28.788	24.8001	28.0623
Mtr.45163.1.S1_at	403.584	402.313	355.458
Mtr.45164.1.S1_at	47.9249	55.3227	54.0382
Mtr.45165.1.S1_at	204.96	228.303	197.792
Mtr.45166.1.S1_at	8.43647	6.85768	6.66742
Mtr.45167.1.S1_at	31.5315	39.1482	53.2224
Mtr.45168.1.S1_at	509.067	467.021	470.884
Mtr.45169.1.S1_at	8.22099	9.37232	9.95083
Mtr.4517.1.S1_x_at	7.28684	6.43656	7.13622
Mtr.45170.1.S1_at	55.0895	63.8458	45.7354
Mtr.45171.1.S1_at	150.402	171.424	172.289
Mtr.45172.1.S1_at	159.029	174.614	186.223
Mtr.45173.1.S1_at	94.3565	79.2787	71.0341
Mtr.45174.1.S1_at	30.6634	24.7461	21.6417
Mtr.45175.1.S1_at	28.0286	33.6006	24.3127
Mtr.45176.1.S1_at	48.6011	39.4718	31.5036
Mtr.45177.1.S1_at	7.72336	6.18899	7.74344
Mtr.45178.1.S1_at	7.78044	8.02817	13.1246
Mtr.45179.1.S1_at	106.229	107.094	107.039
Mtr.4518.1.S1_at	693.107	625.845	613.312
Mtr.45180.1.S1_at	219.805	247.523	235.848
Mtr.45182.1.S1_at	164.12	155.791	162.002
Mtr.45183.1.S1_at	375.498	380.27	391.277
Mtr.45184.1.S1_at	340.082	365.436	312.648
Mtr.45185.1.S1_at	191.7	205.803	223.861
Mtr.45186.1.S1_at	129.551	142.212	115.784
Mtr.45187.1.S1_at	36.9017	28.627	58.4149
Mtr.45188.1.S1_at	7.84199	9.29714	7.33069
Mtr.45189.1.S1_at	100.484	101.984	126.188
Mtr.4519.1.S1_at	85.4181	109.877	134.137
Mtr.45190.1.S1_at	62.7855	58.7913	59.8101
Mtr.45191.1.S1_at	333.878	393.435	330.524
Mtr.45192.1.S1_at	60.6325	36.5305	52.4292
Mtr.45193.1.S1_at	15.5638	14.4335	13.3018
Mtr.45194.1.S1_at	42.2278	49.4347	35.4099
Mtr.45196.1.S1_at	578.02	611.778	609.733
Mtr.45196.1.S1_s_at	278.509	306.901	282.378
Mtr.45197.1.S1_at	11.0488	10.8636	11.9008
Mtr.45198.1.S1_at	357.883	319.797	306.158
Mtr.45199.1.S1_at	153.217	178.996	167.614
Mtr.45200.1.S1_at	458.862	522.418	466.555
Mtr.45201.1.S1_at	18.145	31.4328	26.4305
Mtr.45202.1.S1_at	344.297	321.108	318.165
Mtr.45203.1.S1_at	27.7842	32.1974	43.8266
Mtr.45204.1.S1_at	12.8117	12.5238	11.4019
Mtr.45205.1.S1_at	14.9584	20.6076	15.6675
Mtr.45206.1.S1_x_at	68.1918	65.1113	65.3961
Mtr.45207.1.S1_at	7.46828	8.47175	7.82975
Mtr.45208.1.S1_at	296.496	259.275	235.787
Mtr.45209.1.S1_at	199.328	165.361	186.862
Mtr.4521.1.S1_at	8.28096	8.85137	8.10849
Mtr.45210.1.S1_at	8.52894	6.97133	7.67495
Mtr.45211.1.S1_at	503.446	563.251	516.208
Mtr.45212.1.S1_at	17.4987	11.0432	12.1782
Mtr.45213.1.S1_at	15.6274	15.5467	21.0477
Mtr.45214.1.S1_at	215.265	193.951	240.834
Mtr.45215.1.S1_at	745.28	731.169	716.473
Mtr.45216.1.S1_at	310.615	342.983	377.657
Mtr.45217.1.S1_at	7.31674	7.64022	6.55479
Mtr.45218.1.S1_at	14.1386	12.9871	16.2632
Mtr.4522.1.S1_at	7.79344	9.23545	8.45636
Mtr.45220.1.S1_at	85.259	76.6444	119.209
Mtr.45221.1.S1_at	7.29222	8.97693	10.6033
Mtr.45222.1.S1_at	6.10882	7.56424	7.25804
Mtr.45223.1.S1_at	7.45296	8.7366	5.90079
Mtr.45224.1.S1_at	22.6425	23.7392	23.3671
Mtr.45225.1.S1_at	843.775	876.189	895.61
Mtr.45226.1.S1_at	9.3423	9.37038	8.87313
Mtr.45227.1.S1_at	357.101	362.389	376.557
Mtr.45228.1.S1_at	486.618	614.351	460.065
Mtr.45229.1.S1_at	162.926	155.93	164.16
Mtr.4523.1.S1_at	17.0503	22.2121	32.5513
Mtr.45230.1.S1_at	8.25539	9.80194	11.3152
Mtr.45231.1.S1_at	98.3007	121.181	97.2449
Mtr.45232.1.S1_at	20.247	17.5124	15.973
Mtr.45233.1.S1_at	6.00031	5.9943	6.2964
Mtr.45233.1.S1_s_at	5.86315	5.88424	6.80348
Mtr.45234.1.S1_at	6.06534	10.1912	7.4845
Mtr.45235.1.S1_at	15.8246	13.8651	17.4827
Mtr.45236.1.S1_at	670.993	728.532	673.155
Mtr.45237.1.S1_at	9.49066	8.50723	8.29465
Mtr.45238.1.S1_at	155.732	172.674	149.067
Mtr.45239.1.S1_at	17.7537	16.5768	19.0413
Mtr.4524.1.S1_at	12.7787	15.8759	12.942
Mtr.4524.1.S1_x_at	11.0454	14.519	24.4009
Mtr.45240.1.S1_at	10.865	12.1677	11.1463
Mtr.45241.1.S1_at	5.65911	6.71056	5.32242
Mtr.45242.1.S1_at	138.03	190.614	181.931
Mtr.45243.1.S1_at	1068.14	1140.02	1246.53
Mtr.45244.1.S1_at	9.53686	11.5243	9.93804
Mtr.45245.1.S1_at	17.3906	22.1543	16.9265
Mtr.45246.1.S1_at	12.2972	9.96551	12.0449
Mtr.45247.1.S1_at	65.0873	65.2309	45.4627
Mtr.45248.1.S1_at	35.1385	36.4842	26.7866
Mtr.45249.1.S1_at	15.1441	12.8536	12.3028
Mtr.45250.1.S1_at	686.619	743.271	797.11
Mtr.45251.1.S1_at	9.19847	8.97015	8.04372
Mtr.45252.1.S1_s_at	203.754	171.081	193.625
Mtr.45253.1.S1_at	553.713	542.287	529.049
Mtr.45254.1.S1_at	69.4623	103.531	77.3996
Mtr.45255.1.S1_at	106.7	96.7275	69.0145
Mtr.45256.1.S1_at	967.919	964.203	1023.68
Mtr.45257.1.S1_at	22.1345	18.2731	17.7449
Mtr.45258.1.S1_at	6.93808	8.63263	10.1342
Mtr.45259.1.S1_at	1131.41	1262.45	1259.55
Mtr.4526.1.S1_at	609.509	631.064	714.261
Mtr.45260.1.S1_at	580.046	531.354	719.108
Mtr.45261.1.S1_at	216.1	207.17	235.136
Mtr.45262.1.S1_at	96.3646	105.323	143.324
Mtr.45263.1.S1_at	6.26344	6.59509	6.78143
Mtr.45264.1.S1_at	80.7785	104.644	80.4178
Mtr.45265.1.S1_at	828.019	873.899	801.495
Mtr.45266.1.S1_at	24.7629	33.8292	38.1308
Mtr.45267.1.S1_at	10.5469	10.8584	10.0986
Mtr.45269.1.S1_at	39.4974	39.0641	34.7185
Mtr.4527.1.S1_at	8.44039	7.55459	9.62519
Mtr.45270.1.S1_at	709.267	664.165	641.199
Mtr.45271.1.S1_at	889.852	675.632	654.098
Mtr.45272.1.S1_at	158.893	151.757	167.89
Mtr.45273.1.S1_at	210.573	234.7	203.729
Mtr.45274.1.S1_at	27.0611	26.3073	25.1952
Mtr.45275.1.S1_at	2988.21	2984.09	3084.21
Mtr.45276.1.S1_at	41.7005	35.7067	48.4391
Mtr.45277.1.S1_at	14.4889	11.1817	15.4966
Mtr.45278.1.S1_s_at	635.027	625.816	615.347
Mtr.45279.1.S1_s_at	6.52027	8.23908	7.77434
Mtr.4528.1.S1_at	7.92055	9.25288	6.85962
Mtr.45280.1.S1_at	10.7908	10.977	12.0155
Mtr.45281.1.S1_at	772.605	696.923	643.354
Mtr.45282.1.S1_at	57.8861	59.4111	70.7909
Mtr.45283.1.S1_at	493.102	458.361	491.085
Mtr.45284.1.S1_at	8.43198	10.2243	9.59143
Mtr.45285.1.S1_at	69.3287	61.2684	71.5413
Mtr.45286.1.S1_at	48.0561	57.3785	46.8232
Mtr.45287.1.S1_at	73.5669	77.2231	62.7321
Mtr.45288.1.S1_at	95.1354	85.4018	75.3474
Mtr.45289.1.S1_at	14.8568	15.7507	17.095
Mtr.4529.1.S1_at	161.759	186.988	195.227
Mtr.4529.1.S1_s_at	2174.49	2364.01	2352
Mtr.45291.1.S1_at	661.479	575.486	679.089
Mtr.45292.1.S1_at	18.4289	21.95	22.4339
Mtr.45293.1.S1_at	12.5405	17.7746	13.6153
Mtr.45293.1.S1_s_at	49.7943	62.8899	54.2871
Mtr.45294.1.S1_at	40.2911	36.0367	42.8739
Mtr.45295.1.S1_s_at	397.401	363.437	394.302
Mtr.45296.1.S1_at	106.76	104.39	109.667
Mtr.45297.1.S1_at	745.28	705.636	667.275
Mtr.45298.1.S1_at	82.0369	99.9563	83.6322
Mtr.45299.1.S1_at	228.344	235.256	236.464
Mtr.453.1.S1_at	25.3399	31.5267	25.0116
Mtr.4530.1.S1_at	9.29876	8.22049	9.21254
Mtr.45300.1.S1_at	238.938	225.64	245.091
Mtr.45301.1.S1_at	63.6177	69.9285	64.5659
Mtr.45302.1.S1_at	18.5038	21.8239	20.2566
Mtr.45303.1.S1_at	303.729	443.581	464.671
Mtr.45304.1.S1_at	169.625	180.546	194.712
Mtr.45305.1.S1_at	45.7848	32.0636	36.3339
Mtr.45306.1.S1_at	13.3158	13.1697	12.0027
Mtr.45307.1.S1_at	103.025	96.75	97.2567
Mtr.45308.1.S1_at	292.2	288.325	290.332
Mtr.45309.1.S1_at	16.7152	16.201	10.4754
Mtr.4531.1.S1_s_at	9.07828	10.0664	10.0742
Mtr.45310.1.S1_at	60.2259	51.7889	58.7128
Mtr.45311.1.S1_at	70.4532	65.0101	44.5078
Mtr.45312.1.S1_at	7.60942	9.71562	7.94665
Mtr.45313.1.S1_at	402.176	456.925	439.846
Mtr.45314.1.S1_at	27.8424	32.2885	28.7156
Mtr.45315.1.S1_at	14.1552	19.5532	18.5015
Mtr.45316.1.S1_at	250.939	276.056	244.643
Mtr.45317.1.S1_at	332.705	379.91	332.577
Mtr.45318.1.S1_at	16.4048	18.618	15.86
Mtr.45319.1.S1_at	55.9863	63.1273	51.1543
Mtr.4532.1.S1_at	8.72323	8.83643	9.09888
Mtr.45320.1.S1_at	8.5828	8.49025	10.0772
Mtr.45321.1.S1_at	33.2747	30.4325	30.3198
Mtr.45322.1.S1_at	10.3093	13.1579	10.8595
Mtr.45323.1.S1_at	36.0066	32.6372	26.9143
Mtr.45324.1.S1_at	15.6791	12.4982	14.7654
Mtr.45325.1.S1_at	125.958	125.342	137.358
Mtr.45326.1.S1_at	75.1302	42.2463	36.3552
Mtr.45327.1.S1_at	10.5666	10.8743	8.76311
Mtr.45328.1.S1_at	6.672	6.52948	6.49514
Mtr.45329.1.S1_at	55.4534	77.0738	79.3745
Mtr.4533.1.S1_at	6.17547	6.36076	5.53484
Mtr.45330.1.S1_at	67.8678	80.2258	87.3154
Mtr.45331.1.S1_at	201.418	208.578	202.499
Mtr.45332.1.S1_at	1104.13	1098.59	1100.39
Mtr.45333.1.S1_at	356.294	366.196	368.468
Mtr.45334.1.S1_at	78.5654	80.9681	86.2039
Mtr.45335.1.S1_at	8.85038	9.13733	8.87552
Mtr.45336.1.S1_at	15.7522	28.7865	23.9254
Mtr.45337.1.S1_at	356.171	317.837	317.633
Mtr.45338.1.S1_at	92.2978	111.091	103.475
Mtr.45339.1.S1_at	750.761	725.659	734.866
Mtr.45340.1.S1_at	17.7675	13.456	14.51
Mtr.45341.1.S1_at	12.2412	12.0992	22.0945
Mtr.45342.1.S1_at	17.5342	21.8923	22.0744
Mtr.45343.1.S1_at	186.362	211.819	241.388
Mtr.45344.1.S1_at	518.862	545.708	519.06
Mtr.45345.1.S1_at	881.278	775.237	717.794
Mtr.45346.1.S1_at	8.44751	7.38294	6.83887
Mtr.45347.1.S1_at	422.481	463.746	464.887
Mtr.45348.1.S1_at	18.7703	15.452	12.8327
Mtr.45349.1.S1_at	360.419	374.736	378.358
Mtr.4535.1.S1_at	242.41	265.926	250.296
Mtr.45350.1.S1_at	63.4818	63.0983	66.4004
Mtr.45351.1.S1_at	7.0056	6.52708	7.82732
Mtr.45351.1.S1_s_at	30.4863	25.9132	31.1906
Mtr.45352.1.S1_at	513.216	484.638	450.361
Mtr.45352.1.S1_s_at	640.112	678.855	612.86
Mtr.45353.1.S1_at	9.32169	11.1182	9.30931
Mtr.45353.1.S1_s_at	8.07162	7.78761	9.35143
Mtr.45354.1.S1_at	21.996	16.7031	22.6415
Mtr.45355.1.S1_at	12.81	11.8542	16.9438
Mtr.45356.1.S1_at	362.779	369.701	319.439
Mtr.45357.1.S1_at	14.4704	16.4743	12.4563
Mtr.45358.1.S1_at	56.2712	50.9627	48.3544
Mtr.45359.1.S1_at	11.8533	12.0627	9.7347
Mtr.45360.1.S1_s_at	50.7223	39.4722	41.8025
Mtr.45361.1.S1_at	16.5832	19.9907	26.3396
Mtr.45362.1.S1_at	406.242	415.247	397.256
Mtr.45363.1.S1_at	7.722	6.93451	9.57234
Mtr.45364.1.S1_at	21.507	22.3539	31.3021
Mtr.45365.1.S1_at	47.0358	31.3165	65.9808
Mtr.45366.1.S1_at	110.615	107.597	91.1681
Mtr.45367.1.S1_at	190.267	198.286	216.194
Mtr.45368.1.S1_at	520.543	481.18	483.759
Mtr.45369.1.S1_at	53.6646	76.3654	69.0145
Mtr.45370.1.S1_at	8.54603	8.29908	6.83504
Mtr.45371.1.S1_at	20.4209	27.1118	20.9762
Mtr.45372.1.S1_at	1002.4	962.681	1006.09
Mtr.45373.1.S1_at	10.6381	8.77283	10.6473
Mtr.45374.1.S1_at	91.2818	84.9566	85.1521
Mtr.45375.1.S1_at	37.8276	40.0004	86.6589
Mtr.45376.1.S1_at	12.2636	9.40208	8.46672
Mtr.45377.1.S1_at	8.84151	7.96225	8.89546
Mtr.45377.1.S1_s_at	18.1144	20.6881	26.1469
Mtr.45378.1.S1_at	8.19576	7.60515	11.1767
Mtr.45379.1.S1_at	13.9186	16.0569	13.0728
Mtr.4538.1.S1_at	8.14821	7.98489	6.76005
Mtr.45380.1.S1_at	56.9987	68.832	67.1587
Mtr.45381.1.S1_at	10.5966	13.5476	6.95516
Mtr.45382.1.S1_at	215.697	237.736	215.897
Mtr.45383.1.S1_at	10.8509	13.1079	12.4982
Mtr.45384.1.S1_at	196.444	240.284	212.973
Mtr.45385.1.S1_at	184.759	195.126	183.584
Mtr.45386.1.S1_at	648.566	675.132	655.725
Mtr.45387.1.S1_at	26.7345	24.1681	21.731
Mtr.45388.1.S1_at	8.07162	7.0313	7.35356
Mtr.45389.1.S1_at	19.1274	17.2563	22.9278
Mtr.4539.1.S1_at	6.41172	6.58429	6.66374
Mtr.45390.1.S1_at	144.993	119.85	121.463
Mtr.45391.1.S1_at	7.20303	6.76246	7.72613
Mtr.45392.1.S1_at	16.6836	13.2127	11.6321
Mtr.45393.1.S1_at	7.36337	7.14988	6.74204
Mtr.45394.1.S1_at	238.233	254.592	218.09
Mtr.45395.1.S1_at	24.5238	18.508	22.5679
Mtr.45396.1.S1_at	7.48927	8.24921	8.97079
Mtr.45397.1.S1_at	21.0767	29.0165	22.4339
Mtr.45398.1.S1_at	239.062	280.64	249.283
Mtr.45399.1.S1_at	154.141	164.518	145.046
Mtr.454.1.S1_at	27.3041	29.1045	27.1546
Mtr.454.1.S1_x_at	72.1547	71.731	60.6259
Mtr.45400.1.S1_at	19.6411	18.8923	19.0636
Mtr.45401.1.S1_at	118.956	87.5999	83.3349
Mtr.45402.1.S1_at	17.9581	18.4122	17.37
Mtr.45403.1.S1_s_at	52.1188	45.9408	37.0391
Mtr.45404.1.S1_at	10.5971	10.8636	11.6283
Mtr.45405.1.S1_at	25.4565	24.8403	19.3107
Mtr.45406.1.S1_at	7.24333	7.1961	6.31548
Mtr.45407.1.S1_at	84.2816	99.9102	96.209
Mtr.45408.1.S1_at	16.2553	16.1314	19.1603
Mtr.45409.1.S1_at	17.6495	16.5072	18.1863
Mtr.4541.1.S1_at	253.183	261.635	280.672
Mtr.4541.1.S1_s_at	267.097	348.861	276.239
Mtr.45410.1.S1_at	26.4737	31.5241	22.6423
Mtr.45411.1.S1_at	164.965	213.983	183.285
Mtr.45412.1.S1_at	148.976	188.047	166.406
Mtr.45413.1.S1_at	11.0564	9.67949	10.565
Mtr.45414.1.S1_s_at	34.434	28.5504	29.2709
Mtr.45415.1.S1_at	327.18	391.642	375.624
Mtr.45415.1.S1_a_at	1239.5	1248.02	1262.8
Mtr.45416.1.S1_at	32.6512	44.7898	37.9859
Mtr.45417.1.S1_at	517.555	579.098	590.548
Mtr.45418.1.S1_at	30.0313	26.0209	38.8145
Mtr.45419.1.S1_at	7.49085	7.99132	8.86826
Mtr.4542.1.S1_at	56.332	56.5627	46.7503
Mtr.45420.1.S1_at	8.42347	9.20661	10.426
Mtr.45421.1.S1_at	12.2795	11.3609	10.845
Mtr.45422.1.S1_at	17.2431	21.5198	20.0431
Mtr.45423.1.S1_at	13.6934	11.7818	13.069
Mtr.45424.1.S1_at	193.781	176.734	169.032
Mtr.45425.1.S1_at	69.6154	46.7351	50.169
Mtr.45426.1.S1_at	26.7145	25.3472	23.3311
Mtr.45427.1.S1_at	45.9658	48.9644	49.7046
Mtr.45428.1.S1_at	1215.06	1281.35	1298.23
Mtr.45429.1.S1_at	351.45	352.909	361.53
Mtr.45430.1.S1_at	11.0598	9.30332	9.52752
Mtr.45431.1.S1_at	345.643	321.542	378.504
Mtr.45432.1.S1_at	737.756	803.419	724.218
Mtr.45433.1.S1_at	155.969	163.69	155.791
Mtr.45434.1.S1_at	106.359	111.074	119.685
Mtr.45435.1.S1_at	293.803	301.99	281.479
Mtr.45436.1.S1_at	1091.81	1063.51	1128.02
Mtr.45437.1.S1_at	51.6917	44.305	62.8874
Mtr.45438.1.S1_at	47.2882	46.3196	47.1727
Mtr.45439.1.S1_at	63.4001	59.7832	55.172
Mtr.4544.1.S1_at	382.395	366.982	381.539
Mtr.45440.1.S1_at	438.403	464.668	424.422
Mtr.45441.1.S1_at	574.803	599.442	586.59
Mtr.45442.1.S1_at	25.0125	19.2225	18.8897
Mtr.45443.1.S1_at	128.539	151.24	144.454
Mtr.45444.1.S1_at	17.8493	13.3588	17.2562
Mtr.45446.1.S1_at	464.373	520.386	562.737
Mtr.45447.1.S1_at	7.38356	8.84074	10.0576
Mtr.45449.1.S1_at	249.435	240.408	225.076
Mtr.4545.1.S1_s_at	33.6924	34.8944	36.2498
Mtr.45450.1.S1_at	61.068	76.8719	75.3979
Mtr.45450.1.S1_x_at	66.692	70.3661	73.9219
Mtr.45451.1.S1_at	260.531	314.172	303.054
Mtr.45452.1.S1_at	8.72204	9.20959	11.9511
Mtr.45453.1.S1_at	428.166	408.064	373.27
Mtr.45454.1.S1_at	8.44751	8.85526	9.86578
Mtr.45455.1.S1_at	38.2363	50.4149	70.0821
Mtr.45456.1.S1_at	9.36438	8.77371	10.3043
Mtr.45457.1.S1_at	45.2537	39.9546	31.4599
Mtr.45458.1.S1_at	71.4865	63.4267	58.434
Mtr.45459.1.S1_at	261.422	266.796	265.017
Mtr.4546.1.S1_s_at	473.424	507.27	474.983
Mtr.45460.1.S1_at	833.641	774.649	730.516
Mtr.45461.1.S1_at	155.154	158.961	150.87
Mtr.45462.1.S1_at	254.536	245.531	240.008
Mtr.45463.1.S1_at	17.611	23.6706	15.6068
Mtr.45464.1.S1_at	65.1438	56.1813	64.4508
Mtr.45465.1.S1_at	8.12486	8.72193	7.94555
Mtr.45466.1.S1_at	136.065	202.159	153.592
Mtr.45466.1.S1_s_at	318.427	373.889	314.824
Mtr.45467.1.S1_at	16.3931	9.32244	14.0324
Mtr.45468.1.S1_at	12.0325	7.35702	8.93349
Mtr.45469.1.S1_at	21.1564	26.6845	24.4009
Mtr.4547.1.S1_at	128.009	140.306	152.512
Mtr.45470.1.S1_at	310.862	308.19	362.691
Mtr.45470.1.S1_s_at	2557.56	2722.11	2581.61
